n,t_n,q_n,k_n,h_n,d_dot_n,T_n,W_n
804,32112.4763555552,0.3285333633,1.2330261885,0.2133038534,9.1305177962,29.7503450749,3.3085688339
805,32142.2267006302,0.3004934757,1.2312913375,0.2119997567,9.1304858980,5.0001337052,28.0383840882
806,32147.2268343353,0.2761462654,1.2330320348,0.2133157203,9.1305182323,30.4941503798,3.2884113054
807,32177.7209847151,0.3398942680,1.2312768007,0.2119832460,9.1304852826,5.0054243552,28.6221367416
808,32182.7264090703,0.3263520576,1.2330263653,0.2133043439,9.1305178211,29.7503235873,3.2918021209
809,32212.4767326576,0.2953160735,1.2312886876,0.2119985068,9.1304858786,5.0001446820,28.0384897344
810,32217.4768773396,0.2706153806,1.2330291158,0.2133143367,9.1305182034,30.4993485558,3.2885644071
811,32247.9762258954,0.3310057994,1.2312694049,0.2119789262,9.1304852507,5.0003653860,28.7846573573
812,32252.9765912814,0.3147752146,1.2330178365,0.2132996086,9.1305177596,29.7501962149,3.2874411009
813,32282.7267874963,0.2842057123,1.2312808301,0.2119942270,9.1304857915,5.0004904161,28.0387571287
814,32287.7272779125,0.2592003532,1.2330214733,0.2133103145,9.1305181126,30.4990792720,3.2889370020
815,32318.2263571845,0.3269635783,1.2312680291,0.2119785327,9.1304852679,5.0002787862,28.7851722383
816,32323.2266359706,0.3103977415,1.2330161826,0.2132990634,9.1305177616,29.7501166660,3.2875472763
817,32352.9767526366,0.2916150698,1.2312898523,0.2119999877,9.1304859221,5.0002000113,28.0385669962
818,32357.9769526480,0.2659767609,1.2330294640,0.2133153375,9.1305182312,30.4995983268,3.2886841244
819,32388.4765509748,0.3164555080,1.2312601368,0.2119739923,9.1304852102,5.0001661985,28.7863652333
820,32393.4767171733,0.2997059404,1.2330082259,0.2132945473,9.1305176801,29.7500894680,3.2878583247
821,32423.2268066413,0.2798552061,1.2312811059,0.2119950486,9.1304858173,5.0012628535,28.0389177452
822,32428.2280694948,0.2539643602,1.2330218566,0.2133113610,9.1305181406,30.4985258725,3.2891929936
823,32458.7265953673,0.3127497273,1.2312588595,0.2119735610,9.1304852144,5.0001451304,28.7856212963
824,32463.7267404977,0.2957296700,1.2330067123,0.2132939862,9.1305176746,29.7501912803,3.2879752705
825,32493.4769317780,0.2652306644,1.2312699704,0.2119887543,9.1304856753,5.0456098312,28.0391685921
826,32498.5225416092,0.2479770792,1.2330417196,0.2133276355,9.1305185403,30.4543254125,3.2946572221
827,32528.9768670217,0.2698131031,1.2312220625,0.2119520652,9.1304847665,5.0014916604,28.7425356386
828,32533.9783586820,0.2528407004,1.2329719994,0.2132742715,9.1305172356,29.9493035366,3.2894226913
829,32563.9276622187,0.3216734226,1.2313027680,0.2120060847,9.1304859777,5.0487691799,28.0462912476
830,32568.9764313986,0.3253422801,1.2330555761,0.2133269497,9.1305183788,30.2502079009,3.3351149887
831,32599.2266392995,0.3083326112,1.2312609421,0.2119762706,9.1304852966,5.0001285049,28.5380175694
832,32604.2267678044,0.2904054227,1.2330079264,0.2132961633,9.1305177371,29.7510786445,3.2881208957
833,32633.9778464489,0.2533020485,1.2312659031,0.2119877862,9.1304856581,5.2472269322,28.0393075356
834,32639.2250733811,0.3413238867,1.2330727950,0.2133375665,9.1305185200,30.2517373758,3.5305152248
835,32669.4768107569,0.2788934954,1.2312355341,0.2119611551,9.1304849821,5.0003291029,28.5397415179
836,32674.4771398598,0.2610810301,1.2329831577,0.2132816553,9.1305174119,29.7612816312,3.2890113177
837,32704.2384214910,0.2400541873,1.2312700727,0.2119930752,9.1304857934,5.2378245670,28.0403206561
838,32709.4762460580,0.3319953125,1.2330660539,0.2133338601,9.1305185063,30.2505538258,3.5235256829
839,32739.7267998839,0.2813376711,1.2312401796,0.2119643478,9.1304850580,5.0002398404,28.5388455512
840,32744.7270397242,0.2631292073,1.2329872876,0.2132844933,9.1305174800,29.9664036281,3.2889329355
841,32774.6934433524,0.3287597118,1.2313112325,0.2120114109,9.1304860678,5.0330299435,28.0515958182
842,32779.7264732959,0.3231675524,1.2330600037,0.2133305534,9.1305184782,30.2503743068,3.3194943328
843,32809.9768476026,0.2721783845,1.2312339685,0.2119609738,9.1304849843,5.0012750402,28.5388186595
844,32814.9781226428,0.2537113178,1.2329821271,0.2132819985,9.1305174239,29.9977264803,3.2893442126
845,32844.9758491231,0.3367615910,1.2313120176,0.2120108099,9.1304859920,5.0007446889,28.2806664322
846,32849.9765938120,0.3145837752,1.2330543013,0.2133275146,9.1305184416,30.2503890743,3.2876664978
847,32880.2269828863,0.2630953322,1.2312281023,0.2119578893,9.1304849151,5.0083008109,28.5389656933
848,32885.2352836973,0.2436492751,1.2329846802,0.2132855607,9.1305175145,29.9908658437,3.2907420421
849,32915.2261495409,0.3327354752,1.2313105193,0.2120102815,9.1304860118,5.0004899992,28.2758846478
850,32920.2266395402,0.3100449641,1.2330524126,0.2133267768,9.1305184393,30.2506469721,3.2876037772
851,32950.4772865123,0.2573884775,1.2312255586,0.2119568085,9.1304848917,5.0756952333,28.5391322721
852,32955.5529817456,0.2630284077,1.2330090392,0.2133013532,9.1305178917,29.9235699887,3.2953053096
853,32985.4765517343,0.3164326164,1.2312977857,0.2120030068,9.1304859263,5.0002013249,28.2108078373
854,32990.4767530592,0.2934096989,1.2330396042,0.2133195704,9.1305183035,30.4997527200,3.2879476556
855,33020.9765057792,0.3196011203,1.2312492733,0.2119661422,9.1304850023,5.0001780935,28.7864934155
856,33025.9766838727,0.3045961237,1.2329991022,0.2132877940,9.1305175034,29.7500886266,3.2877275444
857,33055.7267724993,0.2875203018,1.2312756791,0.2119909350,9.1304857055,5.0002364796,28.0391460839
858,33060.7270089789,0.2639904475,1.2330174523,0.2133076662,9.1305180452,30.3272942781,3.2887940395
859,33091.0543032569,0.2620729548,1.2312516645,0.2119768844,9.1304853845,5.1718396895,28.5417892936
860,33096.2261429464,0.3342852963,1.2330305865,0.2133076118,9.1305178488,29.7505406745,3.4573091488
861,33125.9766836209,0.3029163542,1.2312924504,0.2120014414,9.1304859335,5.0001379067,28.0383826429
862,33130.9768215276,0.2785763951,1.2330331293,0.2133173720,9.1305182702,30.2851247913,3.2883416565
863,33161.2619463189,0.2410080468,1.2312474292,0.2119766322,9.1304853874,5.2141689368,28.5412722940
864,33166.4761152557,0.3347987791,1.2330330738,0.2133092802,9.1305178856,29.7506346340,3.4995447268
865,33196.2267498898,0.2921425661,1.2312845027,0.2119968289,9.1304858433,5.0001692309,28.0387284029
866,33201.2269191207,0.2676098768,1.2330251640,0.2133128237,9.1305181687,30.4798681680,3.2886580095
867,33231.7067872887,0.3344234776,1.2312764556,0.2119847977,9.1304853696,5.0195883626,28.5598830634
868,33236.7263756513,0.3277626725,1.2330285544,0.2133067783,9.1305178723,29.7504075164,3.3058420673
869,33266.4767831678,0.2851803400,1.2312801903,0.2119944742,9.1304857963,5.0004058215,28.0387040172
870,33271.4771889892,0.2603498846,1.2330209001,0.2133105796,9.1305181184,30.2696476797,3.2888948065
871,33301.7468366689,0.2362167215,1.2312462180,0.2119761122,9.1304853759,5.2292668119,28.5407118466
872,33306.9761034808,0.3350075126,1.2330372059,0.2133121130,9.1305179532,29.7505642314,3.5145976391
873,33336.7266677121,0.3050113418,1.2312998049,0.2120061689,9.1304860444,5.0001492425,28.0382004603
874,33341.7268169547,0.2795343678,1.2330393419,0.2133213727,9.1305183669,30.4996002829,3.2882904452
875,33372.2264172376,0.3244451964,1.2312649323,0.2119769817,9.1304852446,5.0002403032,28.7856268772
876,33377.2266575408,0.3079504373,1.2330131924,0.2132975950,9.1305177333,29.7501469972,3.2876151522
877,33406.9768045380,0.2803254483,1.2312789603,0.2119938540,9.1304857873,5.0010522006,28.0388758170
878,33411.9778567387,0.2549282421,1.2330199324,0.2133102630,9.1305181134,30.4986483988,3.2891411290
879,33442.4765051375,0.3196541494,1.2312627928,0.2119760626,9.1304852469,5.0001912173,28.7853860285
880,33447.4766963548,0.3028677838,1.2330108131,0.2132965515,9.1305177216,29.7500976902,3.2877623820
881,33477.2267940450,0.2827184758,1.2312833332,0.2119967890,9.1304858567,5.0007485158,28.0388219021
882,33482.2275425608,0.2568064368,1.2330234100,0.2133125718,9.1305181689,30.4990400575,3.2890266352
883,33512.7265826183,0.3138844580,1.2312593557,0.2119742025,9.1304852259,5.0001513846,28.7859602976
884,33517.7267340029,0.2968874749,1.2330072222,0.2132946277,9.1305176880,29.7501625999,3.2879404622
885,33547.4768966028,0.2673183321,1.2312713188,0.2119898779,9.1304857015,5.0163068535,28.0391627827
886,33552.4932034563,0.2394228863,1.2330306816,0.2133208481,9.1305183772,30.4834432254,3.2924434977
887,33582.9766466817,0.3074964727,1.2312556846,0.2119723420,9.1304852023,5.0001218715,28.7708213635
888,33587.9767685532,0.2902436562,1.2330033536,0.2132926778,9.1305176522,29.7530863117,3.2881375394
889,33617.7298548649,0.2476566331,1.2312593615,0.2119837673,9.1304855613,5.2460012530,28.0397086432
890,33622.9758561179,0.3381138982,1.2330657720,0.2133328233,9.1305184335,30.2508732471,3.5305689976
891,33653.2267293650,0.2958466181,1.2312477680,0.2119681374,9.1304851282,5.0000933150,28.5389778306
892,33658.2268226800,0.2783016311,1.2329952491,0.2132884187,9.1305175636,29.7642068421,3.2884881195
893,33687.9910295221,0.2387179111,1.2312691858,0.2119928098,9.1304857872,5.2352229519,28.0406801073
894,33693.2262524740,0.3318228487,1.2330626585,0.2133314949,9.1305184498,30.2504771011,3.5209573205
895,33723.4767295751,0.2958130961,1.2312503541,0.2119701648,9.1304851783,5.0000952681,28.5385505316
896,33728.4768248433,0.2778734791,1.2329974417,0.2132901949,9.1305176075,29.7518795431,3.2884929348
897,33758.2287043864,0.2501536562,1.2312651880,0.2119878699,9.1304856615,5.2470369543,28.0395046870
898,33763.4757413407,0.3390034008,1.2330715603,0.2133371216,9.1305185307,30.2516668333,3.5313196062
899,33793.7274081740,0.2561583759,1.2312168328,0.2119505137,9.1304847370,5.0764078884,28.5397208956
900,33798.8038160623,0.2634337723,1.2330015116,0.2132957583,9.1305177548,29.9223684578,3.2951882060
901,33828.7261845201,0.3320024882,1.2313051678,0.2120066532,9.1304859277,5.0004539088,28.2077145099
902,33833.7266384289,0.3101622649,1.2330479268,0.2133237007,9.1305183639,30.2503980308,3.2875876558
903,33863.9770364598,0.2615239517,1.2312247450,0.2119560060,9.1304848696,5.0108289601,28.5391117289
904,33868.9878654199,0.2420214256,1.2329847786,0.2132863522,9.1305175343,29.9883518609,3.2912159102
905,33898.9762172808,0.3312493377,1.2313073593,0.2120085731,9.1304859806,5.0004330009,28.2738132299
906,33903.9766502816,0.3088361176,1.2330495628,0.2133252742,9.1305184064,30.2501057785,3.2876067335
907,33934.2267560602,0.2909020992,1.2312538210,0.2119737342,9.1304852756,5.0001094863,28.5384869032
908,33939.2268655465,0.2717657238,1.2329997768,0.2132930725,9.1305176833,29.9989897815,3.2886482866
909,33969.2258553280,0.3367083785,1.2313139223,0.2120124952,9.1304860340,5.0007437047,28.2819933899
910,33974.2265990327,0.3141115235,1.2330557905,0.2133289364,9.1305184781,30.2595394495,3.2876756620
911,34004.4861384822,0.2413707330,1.2312222207,0.2119569760,9.1304849023,5.2395158253,28.5399766370
912,34009.7256543075,0.3394944716,1.2330278605,0.2133044117,9.1305177274,29.7509531575,3.5236233442
913,34039.4766074650,0.3116490187,1.2312933592,0.2120006489,9.1304858869,5.0001687095,28.0385939540
914,34044.4767761745,0.2886522585,1.2330352612,0.2133172945,9.1305182557,30.2531772237,3.2880810458
915,34074.7299533983,0.2474527326,1.2312226254,0.2119564806,9.1304848880,5.2424051209,28.5396687075
916,34079.9723585191,0.3417071635,1.2330338073,0.2133087597,9.1305178127,29.7541948116,3.5260946788
917,34109.7265533307,0.3163128562,1.2313003368,0.2120053087,9.1304859836,5.0002033429,28.0414632318
918,34114.7267566736,0.2927047499,1.2330415791,0.2133215081,9.1305183520,30.3043222011,3.2879574554
919,34145.0310788746,0.2505377563,1.2312458391,0.2119739102,9.1304853169,5.1950214878,28.5413738048
920,34150.2261003625,0.3350540552,1.2330289457,0.2133060164,9.1305178039,29.7505243057,3.4803573125
921,34179.9766246682,0.3099346724,1.2312967351,0.2120034787,9.1304859627,5.0001636566,28.0381937711
922,34184.9767883247,0.2859598998,1.2330376915,0.2133195397,9.1305183143,30.4780711321,3.2881387738
923,34215.4548594569,0.3336211406,1.2312720852,0.2119815754,9.1304852965,5.0214971376,28.5592007926
924,34220.4763565945,0.3284942138,1.2330251217,0.2133040585,9.1305178015,29.7503379338,3.3076950927
925,34250.2266945283,0.3013862295,1.2312911605,0.2120004719,9.1304859135,5.0001346349,28.0383523098
926,34255.2268291632,0.2770817102,1.2330318920,0.2133164464,9.1305182492,30.4993967990,3.2883852955
927,34285.7262259622,0.3310020748,1.2312663923,0.2119776080,9.1304852182,5.0003618041,28.7846713997
928,34290.7265877663,0.3150831550,1.2330151447,0.2132984923,9.1305177312,29.7501770748,3.2874303136
929,34320.4767648411,0.2891478240,1.2312825418,0.2119957802,9.1304858225,5.0002276219,28.0386860811
930,34325.4769924630,0.2645036710,1.2330231911,0.2133117949,9.1305181457,30.4990773285,3.2887530323
931,34355.9760697915,0.3341129475,1.2312718995,0.2119813803,9.1304852878,5.0004840086,28.7834701593
932,34360.9765538001,0.3178626249,1.2330202507,0.2133019821,9.1305178052,29.7501595072,3.2874017816
933,34390.7267133073,0.2985508423,1.2312933826,0.2120025559,9.1304859716,5.0001400254,28.0383441361
934,34395.7268533327,0.2732584386,1.2330331856,0.2133179673,9.1305182898,30.4995037082,3.2884742765
935,34426.2263570409,0.3269684762,1.2312669761,0.2119785109,9.1304852673,5.0002782527,28.7853548902
936,34431.2266352936,0.3104701291,1.2330152008,0.2132990834,9.1305177618,29.7501664864,3.2875453102
937,34460.9768017800,0.2809499525,1.2312792135,0.2119942705,9.1304857968,5.0009350120,28.0388754138
938,34465.9777367920,0.2555655983,1.2330200505,0.2133105694,9.1305181206,30.4909045118,3.2891039995
939,34496.4686413037,0.3390727505,1.2312822380,0.2119882470,9.1304854140,5.0077789891,28.5912579318
940,34501.4764202928,0.3258464239,1.2330314084,0.2133089659,9.1305179369,29.7503583616,3.2941783715
941,34531.2267786544,0.2861890677,1.2312853982,0.2119979241,9.1304858800,5.0004033527,28.0385593714
942,34536.2271820072,0.2604560805,1.2330252085,0.2133134614,9.1305181887,30.4993782146,3.2888710842
943,34566.7265602218,0.3157382846,1.2312600564,0.2119745457,9.1304852269,5.0001621652,28.7862513090
944,34571.7267223870,0.2988599053,1.2330080245,0.2132950247,9.1305176936,29.7500924227,3.2878822770
945,34601.4768148097,0.2780657539,1.2312800020,0.2119949476,9.1304858168,5.0018412598,28.0389357387
946,34606.4786560695,0.2519736649,1.2330212976,0.2133117118,9.1305181500,30.4979875779,3.2893428907
947,34636.9766436474,0.3078405569,1.2312547892,0.2119716394,9.1304851839,5.0001224455,28.7852109155
948,34641.9767660929,0.2907558509,1.2330026241,0.2132920794,9.1305176368,29.7512397289,3.2881249926
949,34671.7280058217,0.2525488190,1.2312603374,0.2119838063,9.1304855603,5.2468830892,28.0395405446
950,34676.9748889110,0.3415644555,1.2330680683,0.2133340979,9.1305184330,30.2518761402,3.5300369049
951,34707.2267650512,0.2890581203,1.2312404465,0.2119636415,9.1304850296,5.0001005741,28.5400711143
952,34712.2268656253,0.2717453670,1.2329882338,0.2132841576,9.1305174657,29.7507486128,3.2886858017
953,34741.9776142381,0.2546337811,1.2312647593,0.2119870042,9.1304856382,5.2459894612,28.0396257719
954,34747.2236036994,0.3419823300,1.2330717196,0.2133369453,9.1305184984,30.2531951880,3.5292214539
955,34777.4767988874,0.2815605712,1.2312362122,0.2119615964,9.1304849898,5.0002105611,28.5413418999
956,34782.4770094485,0.2639443448,1.2329838785,0.2132820909,9.1305174208,29.7723271181,3.2889178434
957,34812.2493365666,0.2353134898,1.2312794385,0.2120013907,9.1304859998,5.2269830879,28.0412771318
958,34817.4763196545,0.3298240856,1.2330624283,0.2133317803,9.1305184700,30.2504550602,3.5129323969
959,34847.7267747147,0.2870060729,1.2312438052,0.2119666326,9.1304851066,5.0001231050,28.5386416046
960,34852.7268978197,0.2689247818,1.2329908656,0.2132866985,9.1305175299,29.8366527711,3.2887542179
961,34882.5635505908,0.2666853189,1.2312918117,0.2120061496,9.1304861034,5.1628158227,28.0419807344
962,34887.7263664136,0.3281541329,1.2330630824,0.2133324871,9.1305184977,30.2504620321,3.4489128237
963,34917.9768284457,0.2752892176,1.2312353461,0.2119618876,9.1304850039,5.0006824345,28.5389096932
964,34922.9775108802,0.2570019371,1.2329829386,0.2132824393,9.1305174331,29.9985837563,3.2891675233
965,34952.9760946365,0.3337372853,1.2313078363,0.2120084158,9.1304859580,5.0005291496,28.2832263970
966,34957.9766237861,0.3117098567,1.2330503679,0.2133253050,9.1305183979,30.2501901660,3.2875891848
967,34988.2268139520,0.2782062396,1.2312406204,0.2119655018,9.1304850901,5.0004376233,28.5388528206
968,34993.2272515753,0.2594826765,1.2329874670,0.2132855255,9.1305175072,29.9982534044,3.2890537518
969,35023.2255049797,0.3388201438,1.2313149298,0.2120129953,9.1304860272,5.0010659489,28.2786292636
970,35028.2265709287,0.3165454450,1.2330570009,0.2133295356,9.1305184834,30.2501987853,3.2878857224
971,35058.4767697139,0.2880892437,1.2312513569,0.2119720106,9.1304852377,5.0001271295,28.5384346483
972,35063.4768968435,0.2690008036,1.2329974053,0.2132914277,9.1305176453,29.8725348628,3.2887314379
973,35093.3494317063,0.2843450862,1.2313029481,0.2120116375,9.1304862209,5.1269814085,28.0425859948
974,35098.4764131148,0.3262060769,1.2330671104,0.2133354439,9.1305185813,30.2543190675,3.4132100824
975,35128.7307321824,0.2462672435,1.2312189085,0.2119532975,9.1304848099,5.2428456144,28.5392259650
976,35133.9735777967,0.3419473749,1.2330301276,0.2133054049,9.1305177284,29.7527861959,3.5258816625
977,35163.7263639926,0.3267368881,1.2313067006,0.2120081821,9.1304860010,5.0003265479,28.0391983589
978,35168.7266905405,0.3037295419,1.2330483920,0.2133245959,9.1305184042,30.2501904426,3.2876902526
979,35198.9768809831,0.2685048561,1.2312368665,0.2119636359,9.1304850531,5.0031884951,28.5388858963
980,35203.9800694782,0.2489580147,1.2329864244,0.2132858952,9.1305175209,29.9963021048,3.2897585264
981,35233.9763715831,0.3264409484,1.2313081213,0.2120091562,9.1304860269,5.0003233104,28.2824862753
982,35238.9766948934,0.3031161297,1.2330495017,0.2133253766,9.1305184248,30.2501468593,3.2877015173
983,35269.2268417528,0.2730448855,1.2312424796,0.2119670312,9.1304851330,5.0013722670,28.5387584225
984,35274.2282140198,0.2533678778,1.2329895484,0.2132873767,9.1305175553,29.9982035489,3.2893483513
985,35304.2264175687,0.3244668854,1.2313075453,0.2120087597,9.1304860287,5.0002919852,28.2845234351
986,35309.2267095540,0.3009431900,1.2330487581,0.2133248895,9.1305184181,30.2501422088,3.2877477668
987,35339.4768517628,0.2716222871,1.2312424349,0.2119669577,9.1304851325,5.0018725941,28.5388182736
988,35344.4787243568,0.2517540986,1.2329899529,0.2132876811,9.1305175634,29.9974133476,3.2894682529
989,35374.4761377045,0.3329702456,1.2313166024,0.2120141141,9.1304861046,5.0005095189,28.2822559915
990,35379.4766472234,0.3091926042,1.2330574060,0.2133299232,9.1305185188,30.8264549971,3.2876271959
991,35410.3031022205,0.2614153529,1.2311836712,0.2119251529,9.1304841081,5.1719856085,29.0430821181
992,35415.4750878290,0.3412197459,1.2329703622,0.2132609542,9.1305166496,28.7515510713,3.4550871636
993,35444.2266389004,0.3084835340,1.2313707268,0.2120592601,9.1304873435,5.7495081553,27.0392607803
994,35449.9761470556,0.3342233635,1.2330522852,0.2133231560,9.1305182288,30.2505673787,4.0348705819
995,35480.2267144343,0.2983175264,1.2312411574,0.2119630045,9.1304849962,5.0000911171,28.5389257540
996,35485.2268055514,0.2819875402,1.2329898345,0.2132840359,9.1305174526,29.7500852768,3.2884023826
997,35514.9768908282,0.2677402810,1.2312685960,0.2119882635,9.1304856613,5.0131459990,28.0395113923
998,35519.9900368273,0.2408974752,1.2330245421,0.2133164482,9.1305182694,30.4863830428,3.2917495284
999,35550.4764198701,0.3243258211,1.2312683719,0.2119800434,9.1304853208,5.0002431872,28.7728942348
1000,35555.4766630573,0.3072880887,1.2330160848,0.2133003037,9.1305178014,29.7525071752,3.2876313255
1001,35585.2291702325,0.2489956286,1.2312566025,0.2119819283,9.1304855154,5.2464865599,28.0394426742
1002,35590.4756567924,0.3395098748,1.2330640532,0.2133317819,9.1305183957,30.2509342173,3.5305920875
1003,35620.7265910097,0.3131463503,1.2312606028,0.2119758137,9.1304852685,5.0001489984,28.5383970736
1004,35625.7267400081,0.2958204235,1.2330081470,0.2132960340,9.1305177244,29.7503322075,3.2879678126
1005,35655.4770722156,0.2607293149,1.2312672457,0.2119882542,9.1304856658,5.1852652583,28.0391927971
1006,35660.6623374739,0.3160413715,1.2330627689,0.2133343264,9.1305186023,30.3142634043,3.3189638117
1007,35690.9766008782,0.3122436340,1.2312617895,0.2119767234,9.1304852943,5.0001455265,28.6015629159
1008,35695.9767464047,0.2946447614,1.2330090675,0.2132967792,9.1305177448,29.7504507061,3.2879990130
1009,35725.7271971108,0.2585599286,1.2312672698,0.2119884346,9.1304856715,5.2193376984,28.0391872354
1010,35730.9465348093,0.3315244883,1.2330688376,0.2133364474,9.1305185727,30.2800066653,3.4639496026
1011,35761.2265414746,0.3171731189,1.2312679476,0.2119804725,9.1304853671,5.0001781740,28.5669844105
1012,35766.2267196486,0.2993144437,1.2330149133,0.2133002999,9.1305178214,29.7505038441,3.2878554326
1013,35795.9772234927,0.2582000101,1.2312682745,0.2119889811,9.1304856852,5.2253264165,28.0390554197
1014,35801.2025499092,0.3340938729,1.2330707857,0.2133372669,9.1305185744,30.2739759768,3.5077054191
1015,35831.4765258860,0.3182842266,1.2312702017,0.2119817318,9.1304853932,5.0001878227,28.5609005719
1016,35836.4767137087,0.3002647856,1.2330169924,0.2133014419,9.1305178472,29.7543313036,3.2878253117
1017,35866.2310450123,0.2458957438,1.2312629484,0.2119865173,9.1304856298,5.2449778851,28.0393802817
1018,35871.4760228974,0.3362692301,1.2330676149,0.2133342348,9.1305184834,30.2507245064,3.5299968504
1019,35901.7267474038,0.2925786500,1.2312481134,0.2119685611,9.1304851450,5.0000961027,28.5388379733
1020,35906.7268435065,0.2746090298,1.2329952032,0.2132886133,9.1305175720,29.7511078387,3.2885882950
1021,35936.4779513453,0.2527990717,1.2312674512,0.2119888260,9.1304856840,5.2473968013,28.0395073666
1022,35941.7253481466,0.3407403352,1.2330740383,0.2133383797,9.1305185454,30.2514552445,3.5309778673
1023,35971.9768033912,0.2805397357,1.2312388465,0.2119631786,9.1304850301,5.0002646672,28.5394977630
1024,35976.9770680583,0.2624631758,1.2329861195,0.2132834385,9.1305174546,NaN,3.2889579504
