n,t_n,q_n,k_n,h_n,d_dot_n,T_n,W_n
804,31972.6829127886,0.3252511625,1.2358438876,0.2140255150,9.1305353808,29.7934675517,3.3458750811
805,32002.4763803403,0.3258325004,1.2340871704,0.2127005971,9.1305030377,5.0002681718,28.0801544733
806,32007.4766485121,0.3087590709,1.2358284304,0.2140163123,9.1305352263,29.7511997395,3.2875731856
807,32037.2278482516,0.2530141098,1.2340346533,0.2126716099,9.1305024830,5.1702404197,28.0406550816
808,32042.3980886712,0.3090746714,1.2358281627,0.2140166318,9.1305352331,29.3285106220,3.3056288587
809,32071.7265992933,0.3122037633,1.2341318102,0.2127361697,9.1305039753,5.0001946279,27.6158123508
810,32076.7267939212,0.2844313832,1.2358626216,0.2140453682,9.1305359817,30.4594083089,3.2880906151
811,32107.1862022301,0.3252757350,1.2340579574,0.2126785934,9.1305025010,5.0399848497,28.5486389073
812,32112.2261870798,0.3331316150,1.2358115936,0.2140000990,9.1305347133,29.2505006562,3.3256204007
813,32141.4766877360,0.3020993954,1.2341085096,0.2127201280,9.1305036132,5.0001361402,27.5390683907
814,32146.4768238762,0.2778346775,1.2358428786,0.2140316178,9.1305356556,30.2534028669,3.2883484567
815,32176.7302267432,0.2467406621,1.2340031350,0.2126487551,9.1305019247,5.1996024569,28.5405595313
816,32181.9298292000,0.3238240383,1.2358038094,0.2139961917,9.1305346764,28.7969257122,3.3281274004
817,32210.7267549123,0.2909583318,1.2341542667,0.2127560996,9.1305045192,5.0067946141,27.0847636330
818,32215.7335495263,0.2448199186,1.2358762427,0.2140613332,9.1305363967,30.9931868337,3.2900203109
819,32246.7267363601,0.2942794772,1.2339893652,0.2126311672,9.1305014479,5.0000514963,29.2813928268
820,32251.7267878564,0.2856729152,1.2357395256,0.2139528231,9.1305337332,28.4347724207,3.2884120265
821,32280.1615602770,0.3140753912,1.2342125488,0.2127967691,9.1305054542,5.5654648785,26.5458783084
822,32285.7270251555,0.2633008183,1.2358336404,0.2140260998,9.1305355333,30.4993972974,3.8535556609
823,32316.2264224529,0.3239375747,1.2340382052,0.2126636926,9.1305021430,5.0001878736,28.7864196575
824,32321.2266103265,0.3127286056,1.2357854849,0.2139833196,9.1305344121,28.7502760766,3.2874590012
825,32349.9768864031,0.2678966148,1.2341388072,0.2127473463,9.1305043319,5.2489124477,27.0391020994
826,32355.2257988509,0.3384050609,1.2359229127,0.2140825807,9.1305366736,30.7509295460,3.5330829723
827,32385.9767283969,0.2956853316,1.2339962181,0.2126357482,9.1305015575,5.0000557219,29.0393356805
828,32390.9767841187,0.2865194962,1.2357457946,0.2139570177,9.1305338339,28.4996716764,3.2883759884
829,32419.4764557952,0.3224135768,1.2342067226,0.2127905660,9.1305052639,5.6409281954,26.7858310902
830,32425.1173839906,0.2943792031,1.2358625856,0.2140432795,9.1305359156,29.8593624246,3.8017679019
831,32454.9767464152,0.2925231312,1.2340811543,0.2126993113,9.1305031235,5.0001138329,28.1468968406
832,32459.9768602481,0.2721196586,1.2358194359,0.2140133361,9.1305352172,29.7506087216,3.2885957680
833,32489.7274689697,0.2554324828,1.2340584596,0.2126874011,9.1305028693,5.1904386940,28.0396827559
834,32494.9179076637,0.3183926149,1.2358525450,0.2140317446,9.1305355656,29.8084176699,3.3187320807
835,32524.7263253335,0.3278953646,1.2340984447,0.2127073054,9.1305031895,5.0003158227,28.0945798880
836,32529.7266411562,0.3095947811,1.2358384297,0.2140221971,9.1305353666,29.7501196814,3.2875522858
837,32559.4767608376,0.2896805203,1.2340740499,0.2126943228,9.1305030061,5.0001195035,28.0388874597
838,32564.4768803411,0.2700690468,1.2358131543,0.2140088873,9.1305351108,29.7608293299,3.2886727522
839,32594.2377096710,0.2401891932,1.2340542151,0.2126867314,9.1305028587,5.2382191896,28.0407150946
840,32599.4759288606,0.3371647717,1.2358496688,0.2140269259,9.1305353331,29.7505860745,3.5229669607
841,32629.2265149351,0.3187931740,1.2340871139,0.2127003772,9.1305030697,5.0001926793,28.0380662732
842,32634.2267076144,0.3009495398,1.2358276775,0.2140156963,9.1305352324,29.7500999071,3.2877902440
843,32663.9768075215,0.2793535073,1.2340625837,0.2126876178,9.1305028560,5.0003769674,28.0395094365
844,32668.9771844889,0.2601481917,1.2358024727,0.2140027736,9.1305349689,29.8652022310,3.2889994172
845,32698.8423867199,0.2806345977,1.2340786983,0.2127001455,9.1305031618,5.1338186313,28.0428153006
846,32703.9762053512,0.3327467743,1.2358442110,0.2140240193,9.1305352970,29.7504096403,3.4194570306
847,32733.7266149915,0.3106431234,1.2340784606,0.2126956259,9.1305029862,5.0001387460,28.0384610676
848,32738.7267537375,0.2929779146,1.2358192894,0.2140111603,9.1305351384,29.7505300218,3.2880314356
849,32768.4772837593,0.2571866395,1.2340423598,0.2126762625,9.1305025951,5.0722389026,28.0402636837
850,32773.5495226619,0.2610841470,1.2358188144,0.2140161025,9.1305352920,29.4272932615,3.2948547508
851,32802.9768159234,0.2775729833,1.2341040367,0.2127195371,9.1305036410,5.0027347618,27.7150050544
852,32807.9795506851,0.2496734997,1.2358383183,0.2140315827,9.1305356731,30.4968403337,3.2894936928
853,32838.4763910188,0.3253567110,1.2340514663,0.2126731729,9.1305023675,5.0002183195,28.7833454855
854,32843.4766093384,0.3128348186,1.2357973757,0.2139918995,9.1305346201,29.2503762306,3.2874542143
855,32872.7269855690,0.2628013889,1.2340780876,0.2127024941,9.1305032354,5.0772231177,27.5403018279
856,32877.8042086867,0.2634289712,1.2358500168,0.2140392362,9.1305358521,29.9225390177,3.2954776966
857,32907.7267477044,0.2922751824,1.2340776744,0.2126976219,9.1305030825,5.0001109196,28.2102092311
858,32912.7268586241,0.2723102194,1.2358163949,0.2140119217,9.1305351827,29.7507455687,3.2885992596
859,32942.4776041927,0.2544410110,1.2340547094,0.2126856560,9.1305028269,5.1987592041,28.0397400363
860,32947.6763633968,0.3222835468,1.2358506425,0.2140306789,9.1305355217,29.7999768538,3.3302512417
861,32977.4763402506,0.3273725330,1.2340952011,0.2127059050,9.1305031584,5.0003027940,28.0862503505
862,32982.4766430446,0.3093828780,1.2358355112,0.2140210035,9.1305353383,29.7501307456,3.2875567537
863,33012.2267737902,0.2869505622,1.2340691033,0.2126919811,9.1305029530,5.0001399240,28.0390627682
864,33017.2269137142,0.2676525142,1.2358085710,0.2140067898,9.1305350617,29.7562342578,3.2887515904
865,33046.9831479720,0.2434048732,1.2340487611,0.2126830778,9.1305027680,5.2425003800,28.0404714747
866,33052.2256483520,0.3393175604,1.2358495602,0.2140275489,9.1305353294,29.7508946245,3.5265099178
867,33081.9765429764,0.3168282663,1.2340832081,0.2126987181,9.1305030379,5.0001757536,28.0385203310
868,33086.9767187300,0.2992016503,1.2358240150,0.2140141998,9.1305352000,29.7501477415,3.2878448318
869,33116.7268664715,0.2696385323,1.2340521285,0.2126821587,9.1305027315,5.0022280852,28.0399103679
870,33121.7290945567,0.2505865728,1.2357945301,0.2139992596,9.1305348881,29.9970163356,3.2895394107
871,33151.7261108923,0.3332083923,1.2340865345,0.2126994622,9.1305029592,5.0004490005,28.2818543281
872,33156.7265598928,0.3171512462,1.2358287048,0.2140157093,9.1305351816,29.2503212076,3.2873845098
873,33185.9768811004,0.2683050423,1.2341069725,0.2127235820,9.1305037488,5.0985672693,27.5387997220
874,33191.0754483698,0.2739209129,1.2358766642,0.2140577548,9.1305362937,30.4008700265,3.2969072503
875,33221.4763183963,0.3281004572,1.2340643203,0.2126826884,9.1305025840,5.0002748997,28.6868605999
876,33226.4765932960,0.3143348159,1.2358089188,0.2140005454,9.1305348245,29.2501982085,3.2874094749
877,33255.7267915045,0.2830360488,1.2341046551,0.2127195097,9.1305036338,5.0008101927,27.5390233718
878,33260.7276016972,0.2561610736,1.2358374689,0.2140302576,9.1305356381,30.2551254995,3.2890136984
879,33290.9827271967,0.2437604541,1.2340162708,0.2126584961,9.1305021648,5.2370383569,28.5398125767
880,33296.2197655535,0.3406268719,1.2358204322,0.2140055354,9.1305347826,29.2567125846,3.5219269213
881,33325.4764781382,0.3211041120,1.2341256349,0.2127300916,9.1305037875,5.0002561118,27.5439084172
882,33330.4767342499,0.2966252476,1.2358595598,0.2140411799,9.1305358603,30.2501512700,3.2878252764
883,33360.7268855200,0.2678471619,1.2340169974,0.2126557239,9.1305020843,5.0011783548,28.5395273017
884,33365.7280638747,0.2536825429,1.2357629782,0.2139749497,9.1305342966,29.4983385393,3.2893686204
885,33395.2264024140,0.3249210998,1.2341166731,0.2127232363,9.1305035986,5.0002924227,27.7852174091
886,33400.2266948367,0.3028617629,1.2358529430,0.2140357756,9.1305357152,29.9341407822,3.2876984318
887,33430.1608356189,0.3136400140,1.2340975731,0.2127101692,9.1305033320,5.0654977035,28.0455860457
888,33435.2263333225,0.3291154153,1.2358500839,0.2140295157,9.1305354550,29.7503151177,3.3515534679
889,33464.9766484402,0.3070617534,1.2340835385,0.2127002918,9.1305031125,5.0001288188,28.0383229825
890,33469.9767772590,0.2881199975,1.2358231240,0.2140150519,9.1305352408,29.7501286204,3.2881544648
891,33499.7269058794,0.2664231669,1.2340574485,0.2126864074,9.1305028383,5.0055214882,28.0395391895
892,33504.7324273676,0.2457749918,1.2358026208,0.2140058690,9.1305350503,29.9933010967,3.2901680265
893,33534.7257284643,0.3374390408,1.2340977367,0.2127068965,9.1305031061,5.0007841069,28.2749049712
894,33539.7265125712,0.3205342435,1.2358389049,0.2140224600,9.1305353306,29.7502034736,3.2875063234
895,33569.4767160448,0.2978208446,1.2340724882,0.2126935458,9.1305029713,5.0001002896,28.0388317639
896,33574.4768163344,0.2793553757,1.2358126373,0.2140087171,9.1305350981,29.7507800980,3.2884229260
897,33604.2275964324,0.2544845110,1.2340455167,0.2126795437,9.1305026770,5.1731414274,28.0401266005
898,33609.4007378598,0.3103375858,1.2358382175,0.2140239383,9.1305354065,29.8258129160,3.3071596682
899,33639.2265507757,0.3162380995,1.2340772499,0.2126949791,9.1305029487,5.0001671358,28.1135893080
900,33644.2267179115,0.2993286319,1.2358187881,0.2140109297,9.1305351203,29.2598498969,3.2878505101
901,33673.4865678083,0.2409221255,1.2341010491,0.2127233469,9.1305037566,5.2397677101,27.5398763961
902,33678.7263355184,0.3290724860,1.2358890965,0.2140590101,9.1305361713,30.2504144173,3.5256593733
903,33708.9767499358,0.2918047737,1.2340375558,0.2126678125,9.1305023519,5.0000751018,28.5387360444
904,33713.9768250376,0.2775398830,1.2357819678,0.2139857485,9.1305345424,29.2532741661,3.2885582522
905,33743.2300992037,0.2470200155,1.2340831081,0.2127087737,9.1305033972,5.2459021066,27.5402465364
906,33748.4760013103,0.3363389283,1.2358812745,0.2140520948,9.1305359511,30.2505233930,3.5308025253
907,33778.7265247033,0.3180989499,1.2340480947,0.2126723109,9.1305023842,5.0001526979,28.5379784308
908,33783.7266774012,0.3051880706,1.2357936784,0.2139908638,9.1305346188,29.2501740305,3.2877108011
909,33812.9768514317,0.2714463358,1.2340884272,0.2127096247,9.1305034038,5.0058265613,27.5397744484
910,33817.9826779930,0.2455569315,1.2358288071,0.2140260971,9.1305355414,30.4935959973,3.2901741643
911,33848.4762739903,0.3294640739,1.2340466781,0.2126701954,9.1305022683,5.0002771459,28.7796037701
912,33853.4765511362,0.3177916071,1.2357934184,0.2139894329,9.1305345409,28.7505099338,3.2872807922
913,33882.2270610700,0.2607907147,1.2341353549,0.2127464885,9.1305043157,5.2491954352,27.0390415223
914,33887.4762565053,0.3315284941,1.2359192288,0.2140815040,9.1305367011,30.7506113093,3.5344882789
915,33918.2268678145,0.2694213846,1.2339750967,0.2126242721,9.1305013111,5.0003019056,29.0395220264
916,33923.2271697202,0.2602969001,1.2357251304,0.2139459828,9.1305335898,28.4992231968,3.2891593236
917,33951.7263929170,0.3254162769,1.2342128817,0.2127955506,9.1305053693,5.6286283236,26.7855343984
918,33957.3550212406,0.2883796127,1.2358639239,0.2140459024,9.1305359892,30.3713178261,3.8005110400
919,33987.7263390667,0.3273752547,1.2340486956,0.2126713155,9.1305023095,5.0002427598,28.6577623125
920,33992.7265818265,0.3153264645,1.2357950712,0.2139903313,9.1305345727,29.2504105399,3.2873680144
921,34021.9769923664,0.2625746140,1.2340734703,0.2126996464,9.1305031657,5.0527867126,27.5403170912
922,34027.0297790790,0.2513248530,1.2358421120,0.2140356807,9.1305357719,29.9467575170,3.2945289614
923,34056.9765365960,0.3173060782,1.2340966399,0.2127090164,9.1305032885,5.0001916961,28.2337830797
924,34061.9767282921,0.2976289589,1.2358353847,0.2140231775,9.1305354213,29.7503252300,3.2878630568
925,34091.7270535221,0.2608878039,1.2340555948,0.2126859285,9.1305028302,5.0191889654,28.0393505637
926,34096.7462424875,0.2379015560,1.2358175309,0.2140186525,9.1305353628,29.9793108117,3.2928069112
927,34126.7255532992,0.3383831222,1.2341015370,0.2127096915,9.1305031660,5.0009500998,28.2591860939
928,34131.7265033990,0.3211228645,1.2358422864,0.2140249720,9.1305353888,29.7501570543,3.2876263614
929,34161.4766604532,0.3056333631,1.2340821627,0.2126996877,9.1305031020,5.0001232728,28.0384102852
930,34166.4767837261,0.2866910089,1.2358217621,0.2140144639,9.1305352285,29.7500806626,3.2881968405
931,34196.2268643887,0.2698691301,1.2340606147,0.2126885201,9.1305028874,5.0028070750,28.0395880948
932,34201.2296714636,0.2494122566,1.2358023652,0.2140053074,9.1305350354,29.9499869724,3.2896411110
933,34231.1796584360,0.3223500302,1.2340966398,0.2127084680,9.1305032505,5.0466887479,28.0448751557
934,34236.2263471839,0.3286216252,1.2358463272,0.2140270392,9.1305353980,29.7502813833,3.3328028916
935,34265.9766285672,0.3092560464,1.2340825439,0.2126995776,9.1305030879,5.0001364453,28.0382666676
936,34270.9767650124,0.2907204131,1.2358225155,0.2140145692,9.1305352250,29.7500774403,3.2880843389
937,34300.7268424527,0.2726862129,1.2340604389,0.2126881419,9.1305028757,5.0014829339,28.0395865737
938,34305.7283253867,0.2527326168,1.2358009800,0.2140039194,9.1305350003,29.9858219306,3.2893546183
939,34335.7141473172,0.3371640350,1.2340979358,0.2127074915,9.1305031231,5.0122590621,28.0632477569
940,34340.7264063794,0.3262462565,1.2358416489,0.2140240811,9.1305353403,29.7502527211,3.2985922212
941,34370.4766591005,0.3057936758,1.2340774375,0.2126965088,9.1305030235,5.0001206974,28.0386076755
942,34375.4767797979,0.2875580223,1.2358177433,0.2140117325,9.1305351610,29.7501627817,3.2881840801
943,34405.2269425796,0.2644463069,1.2340513536,0.2126828395,9.1305027521,5.0072119424,28.0398017451
944,34410.2341545220,0.2442520842,1.2357992805,0.2140043649,9.1305350142,29.9917653601,3.2904824305
945,34440.2259198821,0.3358379981,1.2340923374,0.2127038820,9.1305030462,5.0006105627,28.2750506318
946,34445.2265304449,0.3193284998,1.2358339769,0.2140197622,9.1305352706,29.7502563642,3.2874143859
947,34474.9767868090,0.2840506005,1.2340569831,0.2126847306,9.1305027792,5.0001567090,28.0396220256
948,34479.9769435181,0.2660947620,1.2357978385,0.2140004336,9.1305349085,29.9993789596,3.2888264811
949,34509.9763224777,0.3279730383,1.2340743163,0.2126920360,9.1305028142,5.0002877183,28.2857511890
950,34514.9766101960,0.3127724363,1.2358174549,0.2140089398,9.1305350340,29.2501893292,3.2874619004
951,34544.2267995252,0.2812144376,1.2341121211,0.2127268202,9.1305038154,5.0018795646,27.5388069545
952,34549.2286790898,0.2516817925,1.2358436935,0.2140369915,9.1305358035,30.4964157029,3.2892581429
953,34579.7250947927,0.3396353174,1.2340689903,0.2126857926,9.1305025674,5.0012959715,28.7717384644
954,34584.7263907642,0.3268953096,1.2358142409,0.2140039519,9.1305348478,29.2503347380,3.2876470579
955,34613.9767255023,0.2962997448,1.2341106200,0.2127233118,9.1305037048,5.0001516540,27.5387524787
956,34618.9768771562,0.2703872045,1.2358434663,0.2140338833,9.1305357173,30.2523454645,3.2885282275
957,34649.2292226207,0.2485862397,1.2340100935,0.2126542776,9.1305020595,5.1887031363,28.5401289701
958,34654.4179257570,0.3183660340,1.2358087983,0.2140012841,9.1305348262,29.3085741978,3.3139751101
959,34683.7264999548,0.3197877785,1.2341190699,0.2127265923,9.1305037081,5.0002363179,27.5959884293
960,34688.7267362727,0.2962633262,1.2358539603,0.2140382911,9.1305357909,30.2501404204,3.2878472222
961,34718.9768766931,0.2686014356,1.2340130881,0.2126540050,9.1305020415,5.0009255166,28.5398372119
962,34723.9778022098,0.2549018598,1.2357592265,0.2139732829,9.1305342555,28.9988791189,3.2893106127
963,34752.9766813287,0.3030298206,1.2341593695,0.2127591149,9.1305045670,5.0005290067,27.2861354518
964,34757.9772103354,0.2598528660,1.2358758630,0.2140596261,9.1305363490,30.9995650801,3.2884601790
965,34788.9767754155,0.2864967884,1.2339767724,0.2126237172,9.1305012784,5.0000446094,29.2880022165
966,34793.9768200250,0.2784898163,1.2357275922,0.2139458339,9.1305335721,28.2718810863,3.2886434963
967,34822.2487011113,0.2353960813,1.2341832600,0.2127871746,9.1305053232,5.7281799312,26.5414513818
968,34827.9768810425,0.2700303519,1.2358349753,0.2140272039,9.1305355555,29.9995775951,4.0162684290
969,34857.9764586376,0.3221661856,1.2340985477,0.2127096879,9.1305032814,5.0002359970,28.2857549797
970,34862.9766946346,0.3028749915,1.2358376205,0.2140240275,9.1305354300,29.7501093311,3.2877201223
971,34892.7268039657,0.2801599472,1.2340703727,0.2126942306,9.1305030173,5.0004148761,28.0390162710
972,34897.7272188418,0.2596737527,1.2358090299,0.2140086023,9.1305351107,29.7604398676,3.2889918364
973,34927.4876587094,0.2402237455,1.2340587981,0.2126913486,9.1305029719,5.2383329508,28.0403189812
974,34932.7259916602,0.3364395198,1.2358535330,0.2140310794,9.1305354400,29.7505627544,3.5232627749
975,34962.4765544146,0.3159688378,1.2340884445,0.2127027651,9.1305031409,5.0001749222,28.0380939176
976,34967.4767293367,0.2974434267,1.2358283570,0.2140176803,9.1305352882,29.7500681355,3.2878846671
977,34997.2267974723,0.2816330362,1.2340680607,0.2126922619,9.1305029672,5.0002938528,28.0392671229
978,35002.2270913251,0.2617451913,1.2358071605,0.2140068876,9.1305350679,29.7559025285,3.2889285178
979,35031.9829938535,0.2435474639,1.2340522702,0.2126859195,9.1305028377,5.2427219826,28.0403053411
980,35037.2257158361,0.3389271185,1.2358527167,0.2140301857,9.1305353970,29.7507877104,3.5268908518
981,35066.9765035465,0.3195335209,1.2340887069,0.2127025871,9.1305031204,5.0002009426,28.0380583716
982,35071.9767044892,0.3014242327,1.2358289987,0.2140177221,9.1305352804,29.7500815998,3.2877732635
983,35101.7267860890,0.2842243306,1.2340675331,0.2126916671,9.1305029492,5.0001910218,28.0391940687
984,35106.7269771108,0.2647561127,1.2358069133,0.2140064404,9.1305350552,29.7544475378,3.2888376124
985,35136.4814246486,0.2451660635,1.2340490450,0.2126834436,9.1305027764,5.2439988419,28.0403933675
986,35141.7254234905,0.3402694877,1.2358514479,0.2140292645,9.1305353622,29.7510761725,3.5275578717
987,35171.4764996630,0.3197764050,1.2340866635,0.2127012804,9.1305030872,5.0002011069,28.0384096582
988,35176.4767007699,0.3019753765,1.2358272638,0.2140166099,9.1305352521,29.7501061486,3.2877606035
989,35206.2268069185,0.2794872115,1.2340611580,0.2126878595,9.1305028618,5.0003627214,28.0393546360
990,35211.2271696399,0.2603705357,1.2358011222,0.2140030536,9.1305349756,29.8977247734,3.2889929423
991,35241.1248944133,0.2964771817,1.2340816838,0.2127013996,9.1305031669,5.1013447268,28.0435309596
992,35246.2262391401,0.3319216091,1.2358418450,0.2140236564,9.1305352941,29.7504067110,3.3871007526
993,35275.9766458510,0.3073503461,1.2340740303,0.2126940369,9.1305029581,5.0001236008,28.0386774796
994,35280.9767694518,0.2897866412,1.2358149964,0.2140096718,9.1305351076,29.7512153941,3.2881293335
995,35310.7279848459,0.2523708401,1.2340376128,0.2126746644,9.1305025582,5.1921444021,28.0404438306
996,35315.9201292480,0.3194066118,1.2358343808,0.2140204993,9.1305352881,29.3065654120,3.3191058871
997,35345.2266946600,0.3011344431,1.2341247330,0.2127330215,9.1305039319,5.0001609247,27.5941663883
998,35350.2268555846,0.2727249921,1.2358550780,0.2140420017,9.1305359124,30.4994778094,3.2884045843
999,35380.7263333941,0.3275788037,1.2340522899,0.2126745158,9.1305023868,5.0002510916,28.7855327768
1000,35385.7265844856,0.3151010592,1.2357982223,0.2139932389,9.1305346442,29.2504936972,3.2873778890
1001,35414.9770781828,0.2603597099,1.2340748896,0.2127014292,9.1305032108,5.1490962187,27.5404262458
1002,35420.1261744015,0.2986220275,1.2358591593,0.2140419234,9.1305358742,29.8505502917,3.3018444005
1003,35449.9767246932,0.2964046504,1.2340805279,0.2127001618,9.1305031367,5.0001064836,28.1382294830
1004,35454.9768311768,0.2764205894,1.2358191833,0.2140143901,9.1305352389,29.7508001304,3.2884784680
1005,35484.7276313071,0.2542634331,1.2340536120,0.2126857732,9.1305028299,5.2004689497,28.0397138927
1006,35489.9281002569,0.3230756699,1.2358498977,0.2140309150,9.1305355234,29.7982720000,3.3338451047
1007,35519.7263722569,0.3261638477,1.2340931865,0.2127054517,9.1305031548,5.0002810196,28.0847421696
1008,35524.7266532765,0.3082136127,1.2358335569,0.2140205924,9.1305353319,29.7500964463,3.2875858886
1009,35554.4767497228,0.2918839672,1.2340728355,0.2126949549,9.1305030178,5.0001069466,28.0389637989
1010,35559.4768566694,0.2725453507,1.2358121830,0.2140096502,9.1305351273,29.7506933243,3.2886052511
1011,35589.2275499937,0.2548115455,1.2340510696,0.2126838503,9.1305027825,5.1842423132,28.0400015422
1012,35594.4117923069,0.3155412916,1.2358449146,0.2140283593,9.1305354952,29.8143441864,3.3131558934
1013,35624.2261364933,0.3327465471,1.2340967350,0.2127073284,9.1305031558,5.0004476188,28.0993430498
1014,35629.2265841121,0.3151699043,1.2358373715,0.2140225922,9.1305353566,29.7501501933,3.2874459377
1015,35658.9767343054,0.2947346291,1.2340728801,0.2126947239,9.1305030067,5.0001006000,28.0388684100
1016,35663.9768349053,0.2757529116,1.2358125481,0.2140096048,9.1305351233,29.7505447638,3.2885184106
1017,35693.7273796691,0.2562021590,1.2340497650,0.2126828441,9.1305027571,5.1482606267,28.0400262996
1018,35698.8756402958,0.2983462052,1.2358377055,0.2140256533,9.1305354799,29.8505965924,3.3010287478
1019,35728.7262368883,0.3305146153,1.2340924403,0.2127046364,9.1305031062,5.0003687216,28.1362916324
1020,35733.7266056099,0.3132248359,1.2358334120,0.2140201309,9.1305353041,29.7501536070,3.2874684594
1021,35763.4767592169,0.2900032170,1.2340666938,0.2126910350,9.1305029249,5.0001079452,28.0391189441
1022,35768.4768671621,0.2713368887,1.2358067333,0.2140061793,9.1305350441,29.7606399110,3.2886546154
1023,35798.2375070731,0.2403015573,1.2340472213,0.2126838077,9.1305027869,5.2383470970,28.0410676919
1024,35803.4758541702,0.3378863594,1.2358436140,0.2140246370,9.1305352714,29.7509571045,3.5228836972
1025,35833.2268112747,0.2785082226,1.2340451776,0.2126769539,9.1305025953,5.0002875094,28.0405816577
1026,35838.2270987841,0.2615797579,1.2357872505,0.2139934802,9.1305347425,29.4990812679,3.2889924432
1027,35867.7261800520,0.3318963467,1.2341388625,0.2127398373,9.1305039599,5.0004891385,27.7841709208
1028,35872.7266691905,0.3063207662,1.2358715228,0.2140500452,9.1305360523,30.2500881676,3.2876504622
1029,35902.9767573582,0.2903483631,1.2340397430,0.2126706669,9.1305024245,5.0000785366,28.5386754359
1030,35907.9768358947,0.2755529212,1.2357836374,0.2139882727,9.1305346056,29.2511693440,3.2886070297
1031,35937.2280052388,0.2523294904,1.2340884340,0.2127128325,9.1305034946,5.2476305091,27.5399467760
1032,35942.4756357479,0.3394150156,1.2358872805,0.2140569955,9.1305360435,30.2508401014,3.5316008821
1033,35972.7264758493,0.3211718632,1.2340535868,0.2126766919,9.1305024768,5.0001801219,28.5379395272
1034,35977.7266559712,0.3078628752,1.2357987362,0.2139949423,9.1305347102,NaN,3.2876182705
