E,eta_h,d_amp,q_amp,h_amp,return_time_mean,return_time_cv,crossing_ratio,m_bar,capbind_frac,phi_bar,mid_frac_proxy
1.4800000000,0.0184000000,0.9913245778,0.8404162402,0.0839848088,47.3680626442,0.0064734986,1.0000000000,0.2169781569,0.0387982756,0.3782616740,0.0020887961
1.4800000000,0.0198500000,0.9913246108,0.8402905459,0.0848677631,44.4879819709,0.0063446857,1.0000000000,0.2162067265,0.0413759388,0.3779965669,0.0023110084
1.4800000000,0.0213000000,0.9913246540,0.8401535769,0.0866224681,42.0402438287,0.0151473902,1.0000000000,0.2163573714,0.0435980623,0.3780595282,0.0020887961
1.4800000000,0.0227500000,0.9913247014,0.8399741648,0.0879385160,40.1290687335,0.0131158640,1.0000000000,0.2156015708,0.0463090529,0.3777249675,0.0035553975
1.4800000000,0.0242000000,0.9913247577,0.8397243862,0.0887957224,38.3266609220,0.0133467521,1.0000000000,0.2142534875,0.0479978668,0.3773303846,0.0024887783
1.4800000000,0.0256500000,0.9913248253,0.8394325602,0.0896646159,36.2705290753,0.0111033007,1.0000000000,0.2151309586,0.0513754944,0.3777967415,0.0029332030
1.4800000000,0.0271000000,0.9913248994,0.8391235793,0.0913618517,34.9160985885,0.0153643542,1.0000000000,0.2152469582,0.0529754233,0.3778309250,0.0031998578
1.4800000000,0.0285500000,0.9913249776,0.8387505630,0.0926732614,33.5789099324,0.0130270854,1.0000000000,0.2154473318,0.0551086618,0.3778721111,0.0033331852
1.4800000000,0.0300000000,0.9913250653,0.8382430536,0.0935396464,32.4958973826,0.0093038304,1.0000000000,0.2159944704,0.0570641305,0.3781149785,0.0034220701
1.5066666667,0.0010000000,0.9913211356,0.8478288313,0.0739130072,889.5308834028,0.0001189718,1.0000000000,0.1853301887,0.0020887961,0.3597649170,0.0001777699
1.5066666667,0.0024500000,0.9913211808,0.8478291085,0.0690413973,288.2580250608,0.0415336707,1.0000000000,0.2004745263,0.0067552553,0.3663710304,0.0005333096
1.5066666667,0.0039000000,0.9913212181,0.8478289430,0.0630321645,182.8992873330,0.0009703125,1.0000000000,0.1984691833,0.0103550953,0.3656912916,0.0007110795
1.5066666667,0.0053500000,0.9913212513,0.8478254963,0.0643097460,137.1437838056,0.0004697256,1.0000000000,0.1921063066,0.0135993956,0.3636311242,0.0008888494
1.5066666667,0.0068000000,0.9913212818,0.8478153429,0.0655544973,110.6523111634,0.0010376603,1.0000000000,0.1938783729,0.0169770232,0.3640756954,0.0010666193
1.5066666667,0.0082500000,0.9913213104,0.8477947739,0.0662398790,92.4959022637,0.0008453005,1.0000000000,0.1928171127,0.0200435536,0.3636747102,0.0009777343
1.5066666667,0.0097000000,0.9913213379,0.8477602986,0.0667567108,79.5612460011,0.0005815983,1.0000000000,0.1938636029,0.0234211813,0.3638852998,0.0013777165
1.5066666667,0.0111500000,0.9913213657,0.8477146863,0.0682187491,70.4648125388,0.0029436479,1.0000000000,0.1921709397,0.0259544020,0.3631657875,0.0014221590
1.5066666667,0.0126000000,0.9913213963,0.8476422401,0.0688567281,63.5084800346,0.0034466737,1.0000000000,0.1915886348,0.0293764722,0.3629314317,0.0018221412
1.5066666667,0.0140500000,0.9913214343,0.8475269101,0.0690284950,57.4056514511,0.0001438460,1.0000000000,0.1919749790,0.0320874628,0.3629912316,0.0023110084
1.5066666667,0.0155000000,0.9913214827,0.8473937263,0.0705072115,52.8857517534,0.0038969592,1.0000000000,0.1901998801,0.0350206657,0.3625049087,0.0019110262
1.5066666667,0.0169500000,0.9913215455,0.8472133273,0.0719924390,49.5394103667,0.0080883486,1.0000000000,0.1901792910,0.0375538865,0.3623638253,0.0027109906
1.5066666667,0.0184000000,0.9913216259,0.8469547212,0.0730034177,46.1123789819,0.0071691040,1.0000000000,0.1887487741,0.0399093374,0.3620185203,0.0023998933
1.5066666667,0.0198500000,0.9913217206,0.8466538648,0.0746267163,43.5375190464,0.0091672389,1.0000000000,0.1898453501,0.0427092129,0.3624452739,0.0023110084
1.5066666667,0.0213000000,0.9913218299,0.8462982514,0.0761373012,41.3658690771,0.0109215863,1.0000000000,0.1898827458,0.0453757611,0.3624335894,0.0026221057
1.5066666667,0.0227500000,0.9913219522,0.8459075761,0.0782123543,39.5734511015,0.0146919946,1.0000000000,0.1898451972,0.0471090174,0.3624757561,0.0028443180
1.5066666667,0.0242000000,0.9913220792,0.8454622306,0.0800576060,38.0971082990,0.0126528720,1.0000000000,0.1896694566,0.0493311408,0.3625283614,0.0027554331
1.5066666667,0.0256500000,0.9913222206,0.8449743364,0.0819283425,36.6606469735,0.0161833176,1.0000000000,0.1897399549,0.0509310697,0.3625773722,0.0027554331
1.5066666667,0.0271000000,0.9913223626,0.8444129756,0.0834935105,35.3235305586,0.0149992458,1.0000000000,0.1891613547,0.0529309808,0.3625150013,0.0029332030
1.5066666667,0.0285500000,0.9913225068,0.8437672571,0.0848952944,34.1220994591,0.0151369409,1.0000000000,0.1893701772,0.0548420070,0.3627606791,0.0031998578
1.5066666667,0.0300000000,0.9913226511,0.8431040049,0.0865305772,33.1896181291,0.0172286430,1.0000000000,0.1908458559,0.0567530332,0.3632144548,0.0033776277
1.5333333333,0.0010000000,0.9913170830,0.8550066471,0.0619495629,875.2013598706,0.0016898792,1.0000000000,0.1556486812,0.0019999111,0.3430120379,0.0000888849
1.5333333333,0.0024500000,0.9913171447,0.8550067306,0.0629525338,340.4100024484,0.0663439214,1.0000000000,0.1586931961,0.0053330963,0.3444135588,0.0003555398
1.5333333333,0.0039000000,0.9913171961,0.8549988923,0.0511991943,171.7599892681,0.0007057887,1.0000000000,0.1681584545,0.0107550776,0.3485264460,0.0007555220
1.5333333333,0.0053500000,0.9913172420,0.8549798259,0.0524333055,128.8000243380,0.0011100763,1.0000000000,0.1671461980,0.0144882450,0.3482153293,0.0011555042
1.5333333333,0.0068000000,0.9913172847,0.8549442199,0.0534405205,104.0929189543,0.0008459880,1.0000000000,0.1667463135,0.0181325274,0.3480534813,0.0012888316
1.5333333333,0.0082500000,0.9913173266,0.8548854257,0.0543946673,87.7320226209,0.0020026518,1.0000000000,0.1643595960,0.0211990578,0.3471767745,0.0015999289
1.5333333333,0.0097000000,0.9913173741,0.8547916867,0.0553656296,76.0190052467,0.0040252316,1.0000000000,0.1642771819,0.0242655882,0.3470308041,0.0011999467
1.5333333333,0.0111500000,0.9913174372,0.8546506925,0.0564560637,67.4955122386,0.0048710022,1.0000000000,0.1648959947,0.0279098707,0.3471759866,0.0018665837
1.5333333333,0.0126000000,0.9913175251,0.8544249783,0.0573489511,60.9923196874,0.0041082582,1.0000000000,0.1643207218,0.0307541887,0.3469477396,0.0018221412
1.5333333333,0.0140500000,0.9913176469,0.8541003164,0.0584312958,55.7350726108,0.0031618733,1.0000000000,0.1641750240,0.0335096218,0.3469701324,0.0023554509
1.5333333333,0.0155000000,0.9913177977,0.8536714116,0.0597751623,51.6883924105,0.0027693011,1.0000000000,0.1639294139,0.0358206302,0.3468577074,0.0020443536
1.5333333333,0.0169500000,0.9913179759,0.8531768221,0.0615001351,48.5675914655,0.0042221732,1.0000000000,0.1643897225,0.0386205058,0.3471289630,0.0022665659
1.5333333333,0.0184000000,0.9913181728,0.8526869789,0.0639908945,46.1381238806,0.0081779649,1.0000000000,0.1644812336,0.0408426292,0.3472349655,0.0023110084
1.5333333333,0.0198500000,0.9913183809,0.8519897433,0.0656330969,43.9412780562,0.0067098759,1.0000000000,0.1639489163,0.0431536376,0.3472003041,0.0028443180
1.5333333333,0.0213000000,0.9913186009,0.8513456762,0.0677607215,42.1189586054,0.0100790284,1.0000000000,0.1645320447,0.0451979912,0.3474577509,0.0028887605
1.5333333333,0.0227500000,0.9913188200,0.8506271877,0.0700191277,40.4626104418,0.0110559331,1.0000000000,0.1650651082,0.0467090352,0.3476611723,0.0027109906
1.5333333333,0.0242000000,0.9913190501,0.8499394796,0.0719391513,38.9530947127,0.0115648556,1.0000000000,0.1645598171,0.0487089463,0.3478092011,0.0031109728
1.5333333333,0.0256500000,0.9913192644,0.8489188120,0.0731268792,37.3883773472,0.0022953677,1.0000000000,0.1659070970,0.0508421848,0.3483918167,0.0026665482
1.5333333333,0.0271000000,0.9913195045,0.8485442585,0.0767269586,36.7171354703,0.0163863781,1.0000000000,0.1664609540,0.0520865739,0.3485917300,0.0029776454
1.5333333333,0.0285500000,0.9913197186,0.8478184068,0.0791361718,35.8034511402,0.0198973328,1.0000000000,0.1664670282,0.0536420604,0.3487482170,0.0035109551
1.5333333333,0.0300000000,0.9913199418,0.8469662839,0.0812183795,34.6189225220,0.0143510326,1.0000000000,0.1674032501,0.0552419892,0.3491794585,0.0029332030
1.5600000000,0.0010000000,0.9913119082,0.8621162201,0.0503420227,886.3501031681,0.0030972749,1.0000000000,0.1291814895,0.0019999111,0.3273529993,0.0000888849
1.5600000000,0.0024500000,0.9913119925,0.8620858260,0.0514833289,357.2834030502,0.0061074327,1.0000000000,0.1350720633,0.0054664237,0.3291870611,0.0003110973
1.5600000000,0.0039000000,0.9913120629,0.8620046094,0.0392380059,158.7652346267,0.0007494283,1.0000000000,0.1412184423,0.0119994667,0.3328282815,0.0004888672
1.5600000000,0.0053500000,0.9913121272,0.8619072963,0.0405197522,120.5553438046,0.0008250349,1.0000000000,0.1380251141,0.0151993245,0.3315109930,0.0007110795
1.5600000000,0.0068000000,0.9913121973,0.8617613338,0.0415301889,97.4223555337,0.0009032743,1.0000000000,0.1380378290,0.0187547220,0.3313958887,0.0010666193
1.5600000000,0.0082500000,0.9913123017,0.8615468753,0.0426644520,82.6409744929,0.0014808560,1.0000000000,0.1386997520,0.0234211813,0.3316858993,0.0017776988
1.5600000000,0.0097000000,0.9913124669,0.8612283948,0.0441778623,72.9932903069,0.0040673587,1.0000000000,0.1363424429,0.0255988623,0.3308403147,0.0012443891
1.5600000000,0.0111500000,0.9913127013,0.8607670562,0.0458833674,65.9161724074,0.0037199733,1.0000000000,0.1385001720,0.0284876228,0.3314526083,0.0018221412
1.5600000000,0.0126000000,0.9913129817,0.8602086636,0.0480136974,60.7042601275,0.0045606698,1.0000000000,0.1383426577,0.0306208613,0.3314083084,0.0013332741
1.5600000000,0.0140500000,0.9913133054,0.8595792063,0.0505106699,56.7103367773,0.0068986027,1.0000000000,0.1375865406,0.0329763122,0.3313990726,0.0026221057
1.5600000000,0.0155000000,0.9913136442,0.8587020860,0.0523287878,53.3059279165,0.0055361656,1.0000000000,0.1380564762,0.0355539754,0.3317121314,0.0021332385
1.5600000000,0.0169500000,0.9913139847,0.8579041013,0.0546126967,50.7386576225,0.0052247562,1.0000000000,0.1395012989,0.0375983290,0.3323076376,0.0023998933
1.5600000000,0.0184000000,0.9913143324,0.8569671879,0.0568601964,48.4043096057,0.0050249486,1.0000000000,0.1398063325,0.0396426825,0.3325553975,0.0023554509
1.5600000000,0.0198500000,0.9913146776,0.8561676721,0.0594624687,46.5462525320,0.0071395769,1.0000000000,0.1400682620,0.0411981690,0.3328972464,0.0024887783
1.5600000000,0.0213000000,0.9913150149,0.8552688770,0.0621113812,44.9272969610,0.0077293490,1.0000000000,0.1406066163,0.0425314430,0.3331283462,0.0022665659
1.5600000000,0.0227500000,0.9913153471,0.8543513740,0.0643483220,43.3002125066,0.0090375544,1.0000000000,0.1417161707,0.0442646993,0.3336663196,0.0025332207
1.5600000000,0.0242000000,0.9913156747,0.8533929900,0.0667558400,41.9051219813,0.0094465647,1.0000000000,0.1417924462,0.0460423981,0.3339368043,0.0026221057
1.5600000000,0.0256500000,0.9913159928,0.8525646833,0.0691649243,40.8109922232,0.0131972852,1.0000000000,0.1426718761,0.0481756366,0.3344569566,0.0028887605
1.5600000000,0.0271000000,0.9913163025,0.8515049099,0.0713887729,39.5771004723,0.0116470019,1.0000000000,0.1437059253,0.0491533710,0.3348748046,0.0031109728
1.5600000000,0.0285500000,0.9913166038,0.8507894174,0.0739719053,38.5791334829,0.0145389288,1.0000000000,0.1434076484,0.0506199724,0.3349894706,0.0028887605
1.5600000000,0.0300000000,0.9913168968,0.8499017381,0.0765329568,37.8933713266,0.0165898738,1.0000000000,0.1442598361,0.0516421492,0.3353533604,0.0026221057
1.5866666667,0.0010000000,0.9913053032,0.8678946962,0.0390325467,957.4059613370,0.0006956358,1.0000000000,0.1063707005,0.0020443536,0.3126575317,0.0000888849
1.5866666667,0.0024500000,0.9913054172,0.8678741585,0.0391039333,382.0719385624,0.0102538553,1.0000000000,0.1036513218,0.0050664415,0.3119227205,0.0003999822
1.5866666667,0.0039000000,0.9913055177,0.8676844949,0.0282196587,149.3831288535,0.0009986620,1.0000000000,0.1107476936,0.0125772188,0.3155548539,0.0006666370
1.5866666667,0.0053500000,0.9913056667,0.8674792078,0.0296162813,114.9644020283,0.0010629035,1.0000000000,0.1102887600,0.0167103684,0.3153478493,0.0011110617
1.5866666667,0.0068000000,0.9913059475,0.8672196223,0.0321451904,97.7067742946,0.0043228335,1.0000000000,0.1098387279,0.0192435892,0.3150467371,0.0009777343
1.5866666667,0.0082500000,0.9913064427,0.8666197704,0.0335005936,83.1000225548,0.0030736586,1.0000000000,0.1124142210,0.0231989689,0.3160641224,0.0016888138
1.5866666667,0.0097000000,0.9913070036,0.8658944815,0.0358556020,74.7924907589,0.0021670046,1.0000000000,0.1116850099,0.0252877650,0.3160576561,0.0014666015
1.5866666667,0.0111500000,0.9913075394,0.8650780658,0.0386380945,69.2490449990,0.0011255368,1.0000000000,0.1127728664,0.0276876583,0.3165653124,0.0018665837
1.5866666667,0.0126000000,0.9913080873,0.8642158874,0.0414292894,65.0001221408,0.0032302112,1.0000000000,0.1145096584,0.0295097996,0.3171907408,0.0015999289
1.5866666667,0.0140500000,0.9913086107,0.8632267751,0.0439086302,61.4405254803,0.0007815797,1.0000000000,0.1142021945,0.0316430381,0.3174698658,0.0018665837
1.5866666667,0.0155000000,0.9913091369,0.8622317341,0.0469070929,58.5105731648,0.0023025251,1.0000000000,0.1153055458,0.0329763122,0.3179682695,0.0019999111
1.5866666667,0.0169500000,0.9913096403,0.8612722855,0.0495890958,56.1467768370,0.0042422042,1.0000000000,0.1158915708,0.0341318164,0.3182805456,0.0016888138
1.5866666667,0.0184000000,0.9913101204,0.8602882373,0.0527775342,54.0561235956,0.0059009300,1.0000000000,0.1165051937,0.0359539576,0.3186523568,0.0019554686
1.5866666667,0.0198500000,0.9913105875,0.8592488484,0.0551870674,52.2090237615,0.0052291313,1.0000000000,0.1170281781,0.0377316564,0.3190768130,0.0022221235
1.5866666667,0.0213000000,0.9913110488,0.8581677926,0.0576840881,50.3729178117,0.0066802187,1.0000000000,0.1191326975,0.0392427003,0.3198696763,0.0019999111
1.5866666667,0.0227500000,0.9913114878,0.8570549659,0.0601025306,48.7152428622,0.0039539347,1.0000000000,0.1190780603,0.0407537443,0.3201767921,0.0023110084
1.5866666667,0.0242000000,0.9913119127,0.8560606828,0.0628690868,47.3979405862,0.0072670338,1.0000000000,0.1199477036,0.0419092485,0.3205181979,0.0023554509
1.5866666667,0.0256500000,0.9913123196,0.8550715859,0.0652892838,46.0856384048,0.0081579144,1.0000000000,0.1201528114,0.0428425403,0.3207419111,0.0021332385
1.5866666667,0.0271000000,0.9913127127,0.8540449008,0.0674533865,44.9826414716,0.0096436766,1.0000000000,0.1214879604,0.0444424692,0.3213961532,0.0024887783
1.5866666667,0.0285500000,0.9913130972,0.8532176587,0.0703510052,43.9089125015,0.0094441590,1.0000000000,0.1224103777,0.0453313186,0.3217559666,0.0032443003
1.5866666667,0.0300000000,0.9913134640,0.8521067577,0.0727514835,43.1076617164,0.0118260026,1.0000000000,0.1225371412,0.0462646105,0.3219390285,0.0027998756
1.6133333333,0.0010000000,0.9912968724,0.8717809695,0.0313890418,1622.3486775343,0.0018299200,1.0000000000,0.0704894481,0.0012888316,0.2933288909,0.0001333274
1.6133333333,0.0024500000,0.9912970280,0.8718185947,0.0270267623,397.0691232625,0.0666986376,1.0000000000,0.0740968550,0.0047553442,0.2954687659,0.0003110973
1.6133333333,0.0039000000,0.9912972474,0.8717407187,0.0246930073,219.2215720661,0.0399631309,1.0000000000,0.0761565835,0.0084885116,0.2963726676,0.0007110795
1.6133333333,0.0053500000,0.9912985852,0.8711473247,0.0214169909,117.3583983461,0.0024135007,1.0000000000,0.0842801669,0.0163103862,0.3000935949,0.0009332919
1.6133333333,0.0068000000,0.9912996288,0.8705311216,0.0246400459,101.4616224843,0.0030450778,1.0000000000,0.0861933920,0.0187102795,0.3010534627,0.0011555042
1.6133333333,0.0082500000,0.9913002647,0.8701112383,0.0286850969,98.0191476113,0.0051744093,1.0000000000,0.0865285203,0.0196435714,0.3010802076,0.0009332919
1.6133333333,0.0097000000,0.9913011117,0.8692489346,0.0319217011,90.6207509430,0.0041420673,1.0000000000,0.0867205977,0.0211990578,0.3014281755,0.0011555042
1.6133333333,0.0111500000,0.9913018989,0.8683710346,0.0350024702,84.9155844878,0.0032898735,1.0000000000,0.0884426881,0.0228878717,0.3021969781,0.0014221590
1.6133333333,0.0126000000,0.9913026696,0.8673610231,0.0379265441,79.8031771879,0.0028116127,1.0000000000,0.0893317597,0.0243544731,0.3026771840,0.0014221590
1.6133333333,0.0140500000,0.9913035097,0.8661061106,0.0406404857,74.0205535621,0.0034694020,1.0000000000,0.0918507000,0.0264432692,0.3038571571,0.0013332741
1.6133333333,0.0155000000,0.9913042214,0.8649538977,0.0435972658,70.2416496574,0.0036736707,1.0000000000,0.0927675837,0.0279543131,0.3044124166,0.0015554864
1.6133333333,0.0169500000,0.9913048560,0.8638713238,0.0463292221,67.6060562708,0.0032371131,1.0000000000,0.0940725821,0.0293320297,0.3050210631,0.0015999289
1.6133333333,0.0184000000,0.9913054812,0.8627125723,0.0491294345,64.9449083727,0.0037529849,1.0000000000,0.0951986003,0.0308875161,0.3056217946,0.0017776988
1.6133333333,0.0198500000,0.9913060755,0.8615211209,0.0519604585,62.6452249370,0.0048048222,1.0000000000,0.0957026998,0.0319096929,0.3059398661,0.0019110262
1.6133333333,0.0213000000,0.9913066420,0.8604717561,0.0546381541,60.8493616381,0.0046105349,1.0000000000,0.0962609581,0.0330207546,0.3062746624,0.0016888138
1.6133333333,0.0227500000,0.9913071857,0.8593296569,0.0571391610,58.9751015515,0.0045873850,1.0000000000,0.0966837947,0.0340429314,0.3066229721,0.0018221412
1.6133333333,0.0242000000,0.9913077123,0.8582085384,0.0598438099,57.2047871971,0.0059590171,1.0000000000,0.0980787812,0.0354650904,0.3072798378,0.0021332385
1.6133333333,0.0256500000,0.9913082207,0.8570223669,0.0621454806,55.5165025155,0.0050349884,1.0000000000,0.0987993212,0.0371094618,0.3078270505,0.0022665659
1.6133333333,0.0271000000,0.9913087021,0.8558393523,0.0645742101,54.1091173052,0.0054402757,1.0000000000,0.0990255774,0.0374205591,0.3080100538,0.0021776810
1.6133333333,0.0285500000,0.9913091672,0.8549051137,0.0670771234,52.9644376672,0.0059878784,1.0000000000,0.0998855916,0.0385760633,0.3083876714,0.0020887961
1.6133333333,0.0300000000,0.9913096350,0.8538935048,0.0701135856,51.6751322548,0.0126497109,1.0000000000,0.1005172617,0.0396871250,0.3087734157,0.0020443536
1.6400000000,0.0010000000,0.0082795982,0.0095224580,0.0132351655,0.0000000000,0.0000000000,0.0000000000,0.0372334154,0.0000000000,0.2759640281,0.0000000000
1.6400000000,0.0024500000,0.0000020806,0.0000025066,0.0000030582,0.0000000000,0.0000000000,0.0000000000,0.0387510196,0.0000000000,0.2760361313,0.0000000000
1.6400000000,0.0039000000,0.0000000005,0.0000000006,0.0000000007,0.0000000000,0.0000000000,0.0000000000,0.0387511657,0.0000000000,0.2760361412,0.0000000000
1.6400000000,0.0053500000,0.9912905721,0.8740209835,0.0195133825,220.9536902545,0.0146419909,1.0000000000,0.0574146031,0.0089329363,0.2843827729,0.0003999822
1.6400000000,0.0068000000,0.9912919470,0.8737753511,0.0235179058,189.5474030063,0.0209671190,1.0000000000,0.0584524877,0.0104884227,0.2850780678,0.0004444247
1.6400000000,0.0082500000,0.9912931948,0.8730509781,0.0270003284,168.2858646446,0.0200159225,1.0000000000,0.0589813305,0.0112439447,0.2854587419,0.0007110795
1.6400000000,0.0097000000,0.9912943274,0.8722505006,0.0304245942,154.0143771964,0.0175272739,1.0000000000,0.0618853441,0.0129772010,0.2865910012,0.0010666193
1.6400000000,0.0111500000,0.9912959280,0.8707366124,0.0324473157,120.5720809869,0.0088872574,1.0000000000,0.0655569789,0.0161770588,0.2886188675,0.0011110617
1.6400000000,0.0126000000,0.9912971160,0.8692864901,0.0350402633,106.4510022749,0.0014732740,1.0000000000,0.0684233698,0.0186658371,0.2900084180,0.0010221768
1.6400000000,0.0140500000,0.9912979995,0.8681430925,0.0380208602,100.6046701830,0.0013181327,1.0000000000,0.0690295777,0.0195991289,0.2904466750,0.0011999467
1.6400000000,0.0155000000,0.9912987411,0.8671106065,0.0411298613,97.8860018892,0.0015904511,1.0000000000,0.0701780447,0.0206657482,0.2908957826,0.0008444069
1.6400000000,0.0169500000,0.9912994432,0.8660865773,0.0443330236,95.8045776464,0.0046653704,1.0000000000,0.0702631637,0.0211546154,0.2910367934,0.0012888316
1.6400000000,0.0184000000,0.9913001436,0.8650871642,0.0474562425,93.7106634470,0.0072089967,1.0000000000,0.0705992271,0.0216879250,0.2911869559,0.0015110440
1.6400000000,0.0198500000,0.9913008883,0.8637888150,0.0502176204,90.1101999709,0.0080994632,1.0000000000,0.0715197757,0.0226212168,0.2916450788,0.0012443891
1.6400000000,0.0213000000,0.9913018271,0.8625773621,0.0536813825,86.3921559228,0.0213218630,1.0000000000,0.0723006501,0.0237322786,0.2921172098,0.0011999467
1.6400000000,0.0227500000,0.9913022732,0.8613653345,0.0554038441,83.8309131691,0.0090481160,1.0000000000,0.0729583369,0.0246655704,0.2925576391,0.0011555042
1.6400000000,0.0242000000,0.9913028493,0.8601284980,0.0578133426,81.4852896087,0.0046287900,1.0000000000,0.0733771543,0.0253322075,0.2927520892,0.0012888316
1.6400000000,0.0256500000,0.9913034875,0.8589182636,0.0602224459,78.7323751971,0.0043813761,1.0000000000,0.0742188937,0.0263988267,0.2932244365,0.0015554864
1.6400000000,0.0271000000,0.9913040873,0.8577856630,0.0627069312,76.2240256528,0.0045697739,1.0000000000,0.0751616611,0.0271099062,0.2936990310,0.0013777165
1.6400000000,0.0285500000,0.9913046582,0.8565878482,0.0651093112,73.9926721828,0.0041229239,1.0000000000,0.0761461950,0.0283987378,0.2941697325,0.0009777343
1.6400000000,0.0300000000,0.9913052062,0.8554377245,0.0672971329,71.9835430132,0.0031907116,1.0000000000,0.0764105043,0.0286653926,0.2943720039,0.0011110617
1.6666666667,0.0010000000,0.0086294377,0.0086354621,0.0169935538,0.0000000000,0.0000000000,0.0000000000,0.0299545803,0.0000000000,0.2698362351,0.0000000000
1.6666666667,0.0024500000,0.0000040262,0.0000044759,0.0000068788,0.0000000000,0.0000000000,0.0000000000,0.0317136666,0.0000000000,0.2697531580,0.0000000000
1.6666666667,0.0039000000,0.0000000015,0.0000000017,0.0000000026,0.0000000000,0.0000000000,0.0000000000,0.0317139686,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0053500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0068000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0082500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0097000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0111500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0126000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0140500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0155000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0169500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0184000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0198500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0317139687,0.0000000000,0.2697531556,0.0000000000
1.6666666667,0.0213000000,0.9912965523,0.8630700493,0.0501125802,169.8462831102,0.0003898157,1.0000000000,0.0487343766,0.0127994311,0.2780099934,0.0007110795
1.6666666667,0.0227500000,0.9912973368,0.8618257354,0.0526982788,165.1534358211,0.0017986278,1.0000000000,0.0482303469,0.0128438736,0.2779965379,0.0007999644
1.6666666667,0.0242000000,0.9912980939,0.8605446099,0.0552328224,159.3703500688,0.0024581651,1.0000000000,0.0487638878,0.0133327408,0.2782520419,0.0007110795
1.6666666667,0.0256500000,0.9912988246,0.8590333363,0.0576996869,153.0857497423,0.0008642212,1.0000000000,0.0491693851,0.0138660504,0.2785040559,0.0005777521
1.6666666667,0.0271000000,0.9912995276,0.8580896926,0.0601197268,147.4466438320,0.0004147683,1.0000000000,0.0504203900,0.0148437847,0.2790519546,0.0005777521
1.6666666667,0.0285500000,0.9913002051,0.8568533472,0.0625011603,142.3803709771,0.0013546648,1.0000000000,0.0508383526,0.0154659793,0.2793093852,0.0007555220
1.6666666667,0.0300000000,0.9913008551,0.8556738692,0.0648342104,137.8204135841,0.0013372536,1.0000000000,0.0510987123,0.0160437314,0.2795613031,0.0007999644
1.6933333333,0.0010000000,0.0079829737,0.0057100954,0.0211301367,0.0000000000,0.0000000000,0.0000000000,0.0234814272,0.0000000000,0.2645721947,0.0000000000
1.6933333333,0.0024500000,0.0000077460,0.0000073431,0.0000162866,0.0000000000,0.0000000000,0.0000000000,0.0253483167,0.0000000000,0.2641766068,0.0000000000
1.6933333333,0.0039000000,0.0000000055,0.0000000052,0.0000000115,0.0000000000,0.0000000000,0.0000000000,0.0253489471,0.0000000000,0.2641765233,0.0000000000
1.6933333333,0.0053500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
1.6933333333,0.0068000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
1.6933333333,0.0082500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
1.6933333333,0.0097000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
1.6933333333,0.0111500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
1.6933333333,0.0126000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253489473,0.0000000000,0.2641765232,0.0000000000
