homotopy,parameter,value,theoretical_fold_viable,twoD_bistable_proxy,twoD_gap,sustained_oscillation,m_bar,capbind_frac,capgap_mean,phi_bar,period2_strength,R2_over_R1,d_amp,q_amp,k_amp,h_amp,E,G,epsilon,eta_h,eta_k,beta_n,lambda_D,theta0
beta_n,beta_n,1.2333333333,1,0,0.0000000000,0,0.0085952681,1.0000000000,0.0001385270,0.2502272340,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2333333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.2466666667,1,0,0.0000000000,0,0.0085950954,1.0000000000,0.0001388745,0.2502270972,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2466666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.2600000000,1,0,0.0000000000,0,0.0085949479,1.0000000000,0.0001391710,0.2502269805,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2600000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.2733333333,1,0,0.0000000000,0,0.0085948221,1.0000000000,0.0001394240,0.2502268809,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2733333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.2866666667,1,0,0.0000000000,0,0.0085947148,1.0000000000,0.0001396400,0.2502267959,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.2866666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.3000000000,1,0,0.0000000000,0,0.0085946232,1.0000000000,0.0001398242,0.2502267234,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3000000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.3133333333,1,0,0.0000000000,0,0.0085945450,1.0000000000,0.0001399814,0.2502266615,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3133333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.3266666667,1,0,0.0000000000,0,0.0085944783,1.0000000000,0.0001401156,0.2502266087,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3266666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.3400000000,1,0,0.0000000000,0,0.0085944213,1.0000000000,0.0001402301,0.2502265636,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3400000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.3533333333,1,0,0.0000000000,0,0.0085943728,1.0000000000,0.0001403278,0.2502265252,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3533333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.3666666667,1,0,0.0000000000,0,0.0085943313,1.0000000000,0.0001404112,0.2502264923,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3666666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.3800000000,1,0,0.0000000000,0,0.0085942959,1.0000000000,0.0001404823,0.2502264643,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3800000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.3933333333,1,0,0.0000000000,0,0.0085942657,1.0000000000,0.0001405431,0.2502264404,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.3933333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.4066666667,1,0,0.0000000000,0,0.0085942400,1.0000000000,0.0001405949,0.2502264201,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4066666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.4200000000,1,0,0.0000000000,0,0.0085942180,1.0000000000,0.0001406391,0.2502264027,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4200000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.4333333333,1,0,0.0000000000,0,0.0085941993,1.0000000000,0.0001406768,0.2502263878,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4333333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.4466666667,1,0,0.0000000000,0,0.0085941832,1.0000000000,0.0001407090,0.2502263751,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4466666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.4600000000,1,0,0.0000000000,0,0.0085941696,1.0000000000,0.0001407365,0.2502263643,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4600000000,12.0000000000,-2.0000000000
beta_n,beta_n,1.4733333333,1,0,0.0000000000,0,0.0085941579,1.0000000000,0.0001407599,0.2502263551,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4733333333,12.0000000000,-2.0000000000
beta_n,beta_n,1.4866666667,1,0,0.0000000000,0,0.0085941480,1.0000000000,0.0001407799,0.2502263472,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.4866666667,12.0000000000,-2.0000000000
beta_n,beta_n,1.5000000000,1,0,0.0000000000,0,0.0085941395,1.0000000000,0.0001407970,0.2502263405,NaN,NaN,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,1.5000000000,12.0000000000,-2.0000000000
