n,t_n,q_n,k_n,h_n,d_dot_n,T_n,W_n
536,27074.9761423864,0.3334244971,1.2443060118,0.2161719039,9.1305869738,28.7506104715,3.5197263919
537,27103.7267528579,0.2905083138,1.2425506520,0.2148529425,9.1305555035,5.0001293847,27.0389337103
538,27108.7268822426,0.2691700804,1.2442687996,0.2161529842,9.1305867140,28.9993859856,3.2886152353
539,27137.7262682282,0.3290207828,1.2425706106,0.2148626255,9.1305555922,5.0003639142,27.2848876532
540,27142.7266321424,0.3098392380,1.2442904394,0.2161634952,9.1305868942,28.7502341108,3.2875018598
541,27171.4768662532,0.2689465796,1.2425374125,0.2148460114,9.1305553629,5.0042697204,27.0392116337
542,27176.4811359736,0.2465009312,1.2442598514,0.2161495962,9.1305866453,28.9953323442,3.2898068465
543,27205.4764683178,0.3209605696,1.2425695149,0.2148629100,9.1305556474,5.0002354679,27.2820909931
544,27210.4767037857,0.3007739763,1.2442884550,0.2161632673,9.1305869142,28.7508055242,3.2877183063
545,27239.2275093099,0.2544281330,1.2425310011,0.2148431531,9.1305553032,5.2128151993,27.0393983862
546,27244.4403245093,0.3279200164,1.2443079049,0.2161741243,9.1305870647,28.7864126315,3.3530820079
547,27273.2267371407,0.2934695638,1.2425502301,0.2148521216,9.1305554782,5.0001128841,27.0744400446
548,27278.2268500249,0.2726550498,1.2442688470,0.2161524413,9.1305866982,28.9818098019,3.2885237656
549,27307.2086598268,0.3343574591,1.2425773044,0.2148669280,9.1305556555,5.0177764827,27.0558363854
550,27312.2264363096,0.3241702872,1.2443006800,0.2161691101,9.1305869669,28.7504112982,3.3041211730
551,27340.9768476077,0.2711953795,1.2425363728,0.2148448370,9.1305553326,5.0024389637,27.0391496865
552,27345.9792865715,0.2494632774,1.2442571175,0.2161470117,9.1305865825,28.9971122504,3.2894760446
553,27374.9763988218,0.3243970033,1.2425698174,0.2148626503,9.1305556222,5.0002771611,27.2835109669
554,27379.9766759830,0.3046665031,1.2442891675,0.2161632463,9.1305869038,28.7516530296,3.2876191976
555,27408.7283290126,0.2503537110,1.2425255721,0.2148397078,9.1305552220,5.2410525458,27.0394918036
556,27413.9693815584,0.3398762258,1.2443080503,0.2161725312,9.1305869339,28.7572745640,3.5253730831
557,27442.7266561224,0.3054375166,1.2425588013,0.2148570224,9.1305555673,5.0001322534,27.0451038945
558,27447.7267883757,0.2848406046,1.2442775056,0.2161573252,9.1305868014,28.9750387716,3.2881713551
559,27476.7018271473,0.3315128221,1.2425741041,0.2148650284,9.1305556322,5.0245880296,27.0522061822
560,27481.7264151769,0.3251722042,1.2442991220,0.2161679004,9.1305869325,28.7503610495,3.3108626835
561,27510.4767762264,0.2856412687,1.2425471114,0.2148510128,9.1305554648,5.0001962101,27.0388923486
562,27515.4769724365,0.2642142540,1.2442652923,0.2161511132,9.1305866729,28.9988481593,3.2887636321
563,27544.4758205957,0.3361376495,1.2425782021,0.2148673963,9.1305556515,5.0007339508,27.2809286019
564,27549.4765545466,0.3168705764,1.2442977623,0.2161680339,9.1305869763,28.7502875610,3.2875250796
565,27578.2268421076,0.2719961611,1.2425407423,0.2148480442,9.1305554093,5.0023966557,27.0390392048
566,27583.2292387633,0.2495689641,1.2442607420,0.2161497369,9.1305866475,28.9972258814,3.2894555897
567,27612.2264646447,0.3211648283,1.2425701463,0.2148632804,9.1305556553,5.0002382415,27.2839209061
568,27617.2267028862,0.3009091171,1.2442890145,0.2161635910,9.1305869216,28.7511600960,3.2877139252
569,27645.9778629822,0.2522717556,1.2425298772,0.2148425375,9.1305552894,5.2330400078,27.0394375743
570,27651.2109029900,0.3366425217,1.2443104464,0.2161746701,9.1305870140,28.7658191065,3.5150276294
571,27679.9767220965,0.2960844323,1.2425530403,0.2148537916,9.1305555131,5.0001117399,27.0538118308
572,27684.9768338364,0.2751638124,1.2442715208,0.2161540092,9.1305867333,28.9603136545,3.2884481744
573,27713.9371474909,0.3251005390,1.2425752994,0.2148666546,9.1305557146,5.0392533471,27.0477210015
574,27718.9764008380,0.3258148386,1.2443024915,0.2161701296,9.1305869820,28.7503843015,3.3254646226
575,27747.7267851395,0.2836581186,1.2425478698,0.2148515919,9.1305554816,5.0002696582,27.0388933712
576,27752.7270547977,0.2618284398,1.2442657522,0.2161515272,9.1305866843,28.9994438479,3.2888320740
577,27781.7264986456,0.3191645973,1.2425648386,0.2148594162,9.1305555722,5.0002131764,27.2861913393
578,27786.7267118220,0.2995389072,1.2442843605,0.2161601567,9.1305868429,28.7503593891,3.2877589206
579,27815.4770712111,0.2598015484,1.2425326744,0.2148435174,9.1305553091,5.0863195541,27.0394006597
580,27820.5633907652,0.2672589010,1.2442884636,0.2161682661,9.1305870801,28.9133128471,3.2948306596
581,27849.4767036124,0.2990225489,1.2425526925,0.2148531060,9.1305554900,5.0001125792,27.2011631956
582,27854.4768161916,0.2785912050,1.2442716249,0.2161535926,9.1305867199,28.9982097447,3.2883580058
583,27883.4750259363,0.3391417050,1.2425748128,0.2148642917,9.1305555485,5.0014641632,27.2444594199
584,27888.4764900995,0.3212420749,1.2442954983,0.2161655953,9.1305868982,28.7502912471,3.2880245708
585,27917.2267813466,0.2845074669,1.2425462170,0.2148503965,9.1305554516,5.0002253547,27.0389479699
586,27922.2270067013,0.2630878325,1.2442644476,0.2161505397,9.1305866600,28.9993443119,3.2887995514
587,27951.2263510132,0.3263234337,1.2425692184,0.2148619231,9.1305555930,5.0003064862,27.2853757900
588,27956.2266574994,0.3069761287,1.2442889244,0.2161627333,9.1305868850,28.7502317821,3.2875637841
589,27984.9768892815,0.2668813368,1.2425366399,0.2148456878,9.1305553567,5.0067103120,27.0392381348
590,27989.9835995935,0.2440013127,1.2442619228,0.2161515316,9.1305866923,28.9929350519,3.2902273024
591,28018.9765346455,0.3167561407,1.2425666925,0.2148613311,9.1305556296,5.0001960174,27.2800247359
592,28023.9767306629,0.2964435453,1.2442855579,0.2161616677,9.1305868856,28.7648342946,3.2878379571
593,28052.7415649575,0.2375161925,1.2425354570,0.2148492134,9.1305554556,5.2345597554,27.0404508239
594,28057.9761247128,0.3337549923,1.2443044673,0.2161706246,9.1305869408,28.7506527547,3.5197868377
595,28086.7267774675,0.2853653769,1.2425442289,0.2148488127,9.1305554122,5.0001892279,27.0390800759
596,28091.7269666954,0.2644258954,1.2442628867,0.2161492159,9.1305866275,28.9979641510,3.2887673262
597,28120.7249308464,0.3392709624,1.2425789595,0.2148675337,9.1305556254,5.0015672647,27.2207824884
598,28125.7264981111,0.3207583265,1.2442989961,0.2161684154,9.1305869679,28.7503086734,3.2881422472
599,28154.4768067845,0.2787416738,1.2425445888,0.2148500142,9.1305554498,5.0006214238,27.0389500557
600,28159.4774282083,0.2567373935,1.2442627496,0.2161502071,9.1305866556,28.9988840398,3.2890184799
601,28188.4763122481,0.3276797567,1.2425738955,0.2148652242,9.1305556639,5.0003386779,27.2847005449
602,28193.4766509260,0.3077541970,1.2442930003,0.2161656417,9.1305869520,28.7524523900,3.2875468497
603,28222.2291033160,0.2482013190,1.2425254193,0.2148398265,9.1305552258,5.2456841747,27.0394848970
604,28227.4747874907,0.3407880347,1.2443083305,0.2161725106,9.1305869246,28.7519487201,3.5280313172
605,28256.2267362107,0.2936357200,1.2425488235,0.2148510929,9.1305554531,5.0001107260,27.0401183823
606,28261.2268469367,0.2730855219,1.2442676988,0.2161515748,9.1305866772,28.9517431295,3.2885166910
607,28290.1785900662,0.3212285038,1.2425725483,0.2148653371,9.1305557046,5.0477926614,27.0463628352
608,28295.2263827276,0.3265783782,1.2443014872,0.2161694639,9.1305869616,28.7504327386,3.3339426715
609,28323.9768154663,0.2768491277,1.2425400889,0.2148469291,9.1305553775,5.0007929308,27.0390643955
610,28328.9776083970,0.2553790060,1.2442589965,0.2161476317,9.1305865948,28.9988709693,3.2890905869
611,28357.9764793664,0.3203266862,1.2425646451,0.2148594183,9.1305555665,5.0002238133,27.2856449478
612,28362.9767031797,0.3008605768,1.2442843136,0.2161602433,9.1305868418,28.7503690633,3.2877235031
613,28391.7270722430,0.2597782808,1.2425314590,0.2148429230,9.1305552948,5.0802500057,27.0394105404
614,28396.8073222487,0.2642611422,1.2442864298,0.2161674945,9.1305870638,28.9193472044,3.2945866922
615,28425.7266694531,0.3037824063,1.2425559673,0.2148552293,9.1305555288,5.0001251308,27.2071031773
616,28430.7267945840,0.2834257130,1.2442749269,0.2161557035,9.1305867645,28.7567328057,3.2882175870
617,28459.4835273897,0.2423902362,1.2425303573,0.2148446990,9.1305553453,5.2424106271,27.0400738957
618,28464.7259380168,0.3364200078,1.2443083885,0.2161733913,9.1305869854,28.7507821242,3.5269995930
619,28493.4767201409,0.2964116197,1.2425554983,0.2148558591,9.1305555623,5.0001142966,27.0388770457
620,28498.4768344375,0.2750619452,1.2442735530,0.2161558040,9.1305867763,28.9985273050,3.2884421913
621,28527.4753617425,0.3384434202,1.2425788933,0.2148676007,9.1305556351,5.0011544004,27.2758623949
622,28532.4765161429,0.3196068890,1.2442987360,0.2161683841,9.1305869726,28.7504090951,3.2877969037
623,28561.2269252381,0.2645984658,1.2425326306,0.2148430219,9.1305552941,5.0098501334,27.0391845563
624,28566.2367753715,0.2417305322,1.2442622215,0.2161521940,9.1305867088,28.9898358167,3.2907591648
625,28595.2266111882,0.3103185465,1.2425590770,0.2148566035,9.1305555413,5.0001516695,27.2773471725
626,28600.2267628577,0.2903693755,1.2442783753,0.2161572543,9.1305867914,28.7655984740,3.2880206137
627,28628.9923613317,0.2371507975,1.2425348722,0.2148490381,9.1305554515,5.2337638042,27.0406143817
628,28634.2261251359,0.3337462286,1.2443031186,0.2161698092,9.1305869214,28.7506341771,3.5189951217
629,28662.9767593130,0.2892150577,1.2425465063,0.2148502006,9.1305554396,5.0001324204,27.0390310137
630,28667.9768917334,0.2684035360,1.2442651927,0.2161505906,9.1305866575,28.9992336900,3.2886491664
631,28696.9761254234,0.3323130794,1.2425710112,0.2148627386,9.1305555709,5.0004690711,27.2838188297
632,28701.9765944945,0.3135353935,1.2442911822,0.2161638008,9.1305868885,28.7502355933,3.2874458324
633,28730.7268300878,0.2739807829,1.2425394104,0.2148470955,9.1305553845,5.0014660088,27.0391457320
634,28735.7282960966,0.2521300788,1.2442587897,0.2161482227,9.1305866103,28.9980807001,3.2892652483
635,28764.7263767967,0.3253246685,1.2425710382,0.2148637501,9.1305556432,5.0002928199,27.2843119848
636,28769.7266696166,0.3054864738,1.2442902682,0.2161642619,9.1305869257,28.7513252286,3.2875983725
637,28798.4779948452,0.2516516881,1.2425266233,0.2148405822,9.1305552425,5.2336869406,27.0394308873
638,28803.7116817859,0.3369501299,1.2443077041,0.2161729745,9.1305869709,28.7649792494,3.5205962500
639,28832.4766610353,0.3048404518,1.2425584814,0.2148571087,9.1305555711,5.0001302460,27.0528126667
640,28837.4767912813,0.2841809872,1.2442771305,0.2161573790,9.1305868035,28.8493273714,3.2881895059
641,28866.3261186527,0.2719744019,1.2425578888,0.2148616323,9.1305557369,5.1501584155,27.0418268101
642,28871.4762770682,0.3302283857,1.2443039464,0.2161710193,9.1305869756,28.7505167693,3.4359239981
643,28900.2267938375,0.2816764156,1.2425435124,0.2148490284,9.1305554225,5.0003376860,27.0390194221
644,28905.2271315235,0.2602897236,1.2442619284,0.2161493204,9.1305866325,28.9990686834,3.2888940206
645,28934.2262002069,0.3307677604,1.2425733135,0.2148646573,9.1305556288,5.0004170312,27.2842030722
646,28939.2266172381,0.3113773797,1.2442929007,0.2161653587,9.1305869335,28.7510160480,3.2874794884
647,28967.9776332861,0.2535600077,1.2425252026,0.2148392182,9.1305552088,5.2114730057,27.0393653044
648,28973.1891062919,0.3273762238,1.2443026812,0.2161705997,9.1305869839,28.7875687928,3.3461277107
649,29001.9766750846,0.3030506410,1.2425542927,0.2148542528,9.1305555073,5.0001219930,27.0754541693
650,29006.9767970776,0.2828547572,1.2442734197,0.2161548368,9.1305867446,28.9688556276,3.2882375272
651,29035.9456527052,0.3288555788,1.2425713857,0.2148637200,9.1305556198,5.0307452794,27.0497733439
652,29040.9763979846,0.3259346404,1.2442977966,0.2161671522,9.1305869102,28.7503636323,3.3169622039
653,29069.7267616169,0.2887465775,1.2425480725,0.2148516786,9.1305554760,5.0001421275,27.0388930780
654,29074.7269037444,0.2675561864,1.2442663995,0.2161518439,9.1305866881,28.9985556054,3.2886664523
655,29103.7254593498,0.3381289924,1.2425783595,0.2148676214,9.1305556386,5.0010622592,27.2768429172
656,29108.7265216090,0.3192417228,1.2442981833,0.2161683973,9.1305869746,28.7502972602,3.2877262337
657,29137.4768188692,0.2761449032,1.2425428218,0.2148494100,9.1305554381,5.0010288430,27.0390095538
658,29142.4778477123,0.2540055460,1.2442613615,0.2161499214,9.1305866501,28.9985203804,3.2891474157
659,29171.4763680927,0.3256735177,1.2425726580,0.2148649170,9.1305556693,5.0003005433,27.2846855379
660,29176.4766686360,0.3056117378,1.2442916591,0.2161652805,9.1305869497,28.7504384818,3.2875946622
661,29205.2271071178,0.2590784371,1.2425334845,0.2148446261,9.1305553363,5.1209897756,27.0392702041
662,29210.3480968933,0.2843075766,1.2442946986,0.2161708481,9.1305871248,28.8784934067,3.2967097760
663,29239.2265903000,0.3122864972,1.2425661480,0.2148616985,9.1305556569,5.0001675562,27.1658759868
664,29244.2267578562,0.2913871707,1.2442844804,0.2161617235,9.1305868964,28.7562108460,3.2879744308
665,29272.9829687023,0.2428842912,1.2425319692,0.2148456986,9.1305553693,5.2429653126,27.0398486609
666,29278.2259340148,0.3364651291,1.2443103113,0.2161746928,9.1305870161,28.7508126756,3.5275387946
667,29306.9767466905,0.2917024223,1.2425529527,0.2148544343,9.1305555373,5.0001250761,27.0389864639
668,29311.9768717666,0.2701324576,1.2442708533,0.2161543125,9.1305867450,28.9994025194,3.2885818704
669,29340.9762742859,0.3288475383,1.2425715316,0.2148632345,9.1305556081,5.0003610106,27.2849236896
670,29345.9766352965,0.3095016749,1.2442911981,0.2161640022,9.1305869074,28.7502242326,3.2875094092
671,29374.7268595292,0.2696874637,1.2425390614,0.2148470166,9.1305553865,5.0038169790,27.0391676635
672,29379.7306765082,0.2471070042,1.2442607666,0.2161500528,9.1305866560,28.9958630727,3.2897233071
673,29408.7265395809,0.3163982699,1.2425661556,0.2148608686,9.1305556200,5.0001928280,27.2829078198
674,29413.7267324089,0.2961400050,1.2442850789,0.2161612449,9.1305868761,28.8559752100,3.2878474249
675,29442.5827076189,0.2752188876,1.2425558409,0.2148592384,9.1305556761,5.1435570199,27.0418845125
676,29447.7262646389,0.3305790898,1.2443013471,0.2161686458,9.1305869166,28.7504822352,3.4292872497
677,29476.4767468741,0.2916642502,1.2425499143,0.2148521447,9.1305554822,5.0001198873,27.0388658420
678,29481.4768667614,0.2706408179,1.2442683510,0.2161523618,9.1305866980,28.9991862616,3.2885784888
679,29510.4760530230,0.3335251626,1.2425731619,0.2148638772,9.1305555887,5.0005290485,27.2832209619
680,29515.4765820715,0.3146316712,1.2442931853,0.2161648366,9.1305869091,28.7503590262,3.2874481688
681,29544.2269410977,0.2638194320,1.2425311771,0.2148420201,9.1305552705,5.0111995950,27.0392604688
682,29549.2381406927,0.2409275868,1.2442626121,0.2161526209,9.1305867192,28.9883811962,3.2909861383
683,29578.2265218889,0.3176471311,1.2425651109,0.2148601182,9.1305555963,5.0002012110,27.2754929645
684,29583.2267230999,0.2977225780,1.2442843533,0.2161606886,9.1305868596,28.7506634278,3.2878067869
685,29611.9773865277,0.2554560168,1.2425306371,0.2148428475,9.1305552954,5.1969507273,27.0394382346
686,29617.1743372550,0.3207029897,1.2443048783,0.2161730261,9.1305870782,28.8023777686,3.3170574043
687,29645.9767150236,0.2972420329,1.2425525936,0.2148534999,9.1305555036,5.0001112802,27.0903256127
688,29650.9768263038,0.2765425724,1.2442712803,0.2161538402,9.1305867279,28.9469998304,3.2884124613
689,29679.9238261343,0.3190434933,1.2425723071,0.2148655041,9.1305557196,5.0525516786,27.0458078313
690,29684.9763778129,0.3267782593,1.2443020071,0.2161698574,9.1305869698,28.7504045087,3.3386821990
691,29713.7267823216,0.2842906087,1.2425471144,0.2148511766,9.1305554707,5.0002393130,27.0388816775
692,29718.7270216346,0.2626638635,1.2442651582,0.2161512046,9.1305866761,28.9990323698,3.2888088733
693,29747.7260540044,0.3335134307,1.2425769074,0.2148667410,9.1305556579,5.0005353977,27.2830868419
694,29752.7265894021,0.3139956150,1.2442963028,0.2161672990,9.1305869703,28.7502685819,3.2874692577
695,29781.4768579840,0.2698690803,1.2425400130,0.2148477465,9.1305554040,5.0038018291,27.0390957120
696,29786.4806598131,0.2471309897,1.2442615420,0.2161506676,9.1305866706,28.9960042530,3.2897182569
697,29815.4766640661,0.3044626044,1.2425559875,0.2148549174,9.1305555194,5.0001269912,27.2835968859
698,29820.4767910573,0.2842294327,1.2442750621,0.2161554618,9.1305867577,28.7613871887,3.2881963412
699,29849.2381782459,0.2392367935,1.2425332485,0.2148472288,9.1305554073,5.2378985140,27.0403931206
700,29854.4760767599,0.3345762825,1.2443061214,0.2161717511,9.1305869613,28.7506910062,3.5229556663
701,29883.2267677662,0.2874634815,1.2425469332,0.2148505220,9.1305554502,5.0001562042,27.0390469871
702,29888.2269239704,0.2663522898,1.2442653649,0.2161507654,9.1305866632,28.9992771982,3.2887044434
703,29917.2262011685,0.3307438761,1.2425714532,0.2148630181,9.1305555894,5.0004129473,27.2843891043
704,29922.2266141158,0.3116849500,1.2442913733,0.2161639335,9.1305868984,28.7502300640,3.2874702682
705,29950.9768441798,0.2716866041,1.2425391428,0.2148469275,9.1305553826,5.0024234965,27.0391723300
706,29955.9792676763,0.2495056874,1.2442594218,0.2161488026,9.1305866252,28.9973113743,3.2894652849
707,29984.9765790505,0.3132691525,1.2425617522,0.2148581561,9.1305555676,5.0001689948,27.2845977012
708,29989.9767480453,0.2932923132,1.2442809915,0.2161587518,9.1305868221,28.7509984277,3.2879343001
709,30018.7277464730,0.2528863228,1.2425294771,0.2148423215,9.1305552839,5.2271586283,27.0395418865
710,30023.9549051013,0.3341956711,1.2443090667,0.2161741696,9.1305870220,28.7718202210,3.4636149933
711,30052.7267253223,0.2955406226,1.2425517904,0.2148531108,9.1305554979,5.0001109964,27.0598404086
712,30057.7268363187,0.2747382188,1.2442703944,0.2161534090,9.1305867194,28.9990391220,3.2884630725
713,30086.7258754407,0.3356521215,1.2425735447,0.2148639758,9.1305555733,5.0006767074,27.2816166881
714,30091.7265521482,0.3170501399,1.2442937954,0.2161650601,9.1305869046,28.7502985728,3.2874761325
715,30120.4768507210,0.2707733603,1.2425358658,0.2148446814,9.1305553293,5.0026481579,27.0391874747
716,30125.4794988789,0.2490311758,1.2442568724,0.2161470599,9.1305865838,28.9970362905,3.2895170159
717,30154.4765351694,0.3167149471,1.2425626525,0.2148585040,9.1305555616,5.0001918811,27.2841373030
718,30159.4767270505,0.2970580637,1.2442821733,0.2161592570,9.1305868268,28.7505486317,3.2878295448
719,30188.2272756822,0.2566045262,1.2425301406,0.2148424574,9.1305552854,5.1736229206,27.0394914794
720,30193.4008986027,0.3097599281,1.2443005256,0.2161715076,9.1305870857,28.8257413071,3.3042999066
721,30222.2266399099,0.3073151875,1.2425604895,0.2148581877,9.1305555896,5.0001402759,27.1133975225
722,30227.2267801857,0.2866758810,1.2442791330,0.2161584401,9.1305868254,28.7602136050,3.2881166797
723,30255.9869937907,0.2399275824,1.2425338998,0.2148477864,9.1305554205,5.2390746756,27.0402500084
724,30261.2260684663,0.3347086528,1.2443078622,0.2161732260,9.1305869954,28.7506656594,3.5240993888
725,30289.9767341257,0.2940143978,1.2425543661,0.2148553216,9.1305555543,5.0001169701,27.0388363409
726,30294.9768510958,0.2725137756,1.2442723017,0.2161552061,9.1305867643,28.9985054855,3.2885134455
727,30323.9753565814,0.3384590947,1.2425799246,0.2148683426,9.1305556528,5.0011617708,27.2757639272
728,30328.9765183521,0.3194611092,1.2442996026,0.2161690205,9.1305869884,28.7503239705,3.2878087569
729,30357.7268423227,0.2719631499,1.2425401851,0.2148475987,9.1305553986,5.0023618427,27.0390723971
730,30362.7292041654,0.2496436551,1.2442602465,0.2161493245,9.1305866376,28.9973712922,3.2894504606
731,30391.7265754575,0.3135756154,1.2425627111,0.2148587403,9.1305555805,5.0001715403,27.2845970565
732,30396.7267469979,0.2934911728,1.2442818395,0.2161592641,9.1305868340,28.7511199070,3.2879267553
733,30425.4778669048,0.2522520896,1.2425296350,0.2148424232,9.1305552867,5.2329093752,27.0395131901
734,30430.7107762800,0.3365917984,1.2443102086,0.2161745643,9.1305870119,28.7659165741,3.5138633238
735,30459.4766928541,0.3006129772,1.2425569904,0.2148561918,9.1305555605,5.0001184685,27.0538206235
736,30464.4768113226,0.2796468671,1.2442753776,0.2161563229,9.1305867839,28.9346568518,3.2883162377
737,30493.4114681743,0.3132958331,1.2425718500,0.2148657924,9.1305557517,5.0648983318,27.0446873467
738,30498.4763665061,0.3272258522,1.2443035006,0.2161707162,9.1305869876,28.7504111612,3.3509837338
739,30527.2267776673,0.2853265717,1.2425490658,0.2148522786,9.1305554958,5.0002149028,27.0388594634
740,30532.2269925701,0.2635259714,1.2442669003,0.2161521658,9.1305866985,28.9994315969,3.2887774444
741,30561.2264241670,0.3232388058,1.2425682709,0.2148614435,9.1305555998,5.0002596377,27.2858200154
742,30566.2266838047,0.3036238505,1.2442877519,0.2161621317,9.1305868800,28.7502659056,3.2876468637
743,30594.9769497102,0.2634423091,1.2425354197,0.2148450499,9.1305553438,5.0144330033,27.0392922084
744,30599.9913827135,0.2392741901,1.2442700987,0.2161583319,9.1305868559,28.9851881314,3.2915455584
745,30628.9765708449,0.3139642767,1.2425658962,0.2148609040,9.1305556311,5.0001766105,27.2724550085
746,30633.9767474554,0.2934075819,1.2442845495,0.2161611242,9.1305868785,28.9263826033,3.2879215894
747,30662.9031300587,0.3093620244,1.2425673244,0.2148628264,9.1305556947,5.0732117590,27.0441152983
748,30667.9763418177,0.3281416672,1.2443009521,0.2161685572,9.1305869304,28.7504735491,3.3592186459
749,30696.7268153667,0.2768680070,1.2425382771,0.2148453322,9.1305553390,5.0007370382,27.0391473944
750,30701.7275524050,0.2557611099,1.2442574756,0.2161462107,9.1305865607,28.9986864776,3.2890797998
751,30730.7262388825,0.3298193893,1.2425718018,0.2148633004,9.1305556029,5.0003862423,27.2841245963
752,30735.7266251248,0.3105759142,1.2442915537,0.2161641156,9.1305869066,28.7502336887,3.2874893935
753,30764.4768588136,0.2697700549,1.2425385299,0.2148466119,9.1305553767,5.0036690620,27.0391694368
754,30769.4805278755,0.2473165056,1.2442601659,0.2161495771,9.1305866445,28.9959592190,3.2896981128
755,30798.4764870945,0.3198744608,1.2425688232,0.2148624095,9.1305556409,5.0002239518,27.2827854717
756,30803.4767110463,0.2996634854,1.2442877522,0.2161627673,9.1305869049,28.7506273828,3.2877485555
757,30832.2273384291,0.2559247190,1.2425324611,0.2148439102,9.1305553208,5.1938629544,27.0393667719
758,30837.4212013834,0.3192607591,1.2443059279,0.2161737796,9.1305871029,28.8055302298,3.3143657983
759,30866.2267316132,0.2944547655,1.2425513814,0.2148527116,9.1305554905,5.0001118525,27.0935178086
760,30871.2268434657,0.2735981133,1.2442699439,0.2161529915,9.1305867105,28.9956743497,3.2884952798
761,30900.2225178154,0.3395358051,1.2425785635,0.2148669750,9.1305556093,5.0039519703,27.0916384171
762,30905.2264697857,0.3224171664,1.2442992851,0.2161681720,9.1305869538,28.7503712862,3.2904232773
763,30933.9768410719,0.2721502322,1.2425374731,0.2148454037,9.1305553455,5.0020364958,27.0391175514
764,30938.9788775678,0.2504080484,1.2442576879,0.2161471690,9.1305865859,28.9976760200,3.2893937903
765,30967.9765535877,0.3153413788,1.2425616973,0.2148576836,9.1305555478,5.0001813851,27.2848399003
766,30972.9767349728,0.2956859328,1.2442812339,0.2161584566,9.1305868105,28.7506029157,3.2878694020
767,31001.7273378885,0.2559278555,1.2425299131,0.2148421092,9.1305552773,5.1860063598,27.0395013552
768,31006.9133442483,0.3156115918,1.2443024324,0.2161718125,9.1305870717,28.8133124746,3.3091166426
769,31035.7266567229,0.3053653981,1.2425589724,0.2148570578,9.1305555683,5.0001320919,27.1010071411
770,31040.7267888148,0.2847412949,1.2442776500,0.2161573447,9.1305868020,28.9835010657,3.2881737480
771,31069.7102898805,0.3350151037,1.2425751490,0.2148652030,9.1305556083,5.0161422130,27.0579495125
772,31074.7264320935,0.3243746077,1.2442985963,0.2161675169,9.1305869278,28.7503863691,3.3024798582
773,31103.4768184626,0.2762236840,1.2425388057,0.2148460068,9.1305553560,5.0008664714,27.0391012703
774,31108.4776849340,0.2548963411,1.2442579476,0.2161468731,9.1305865769,28.9985724960,3.2891168232
775,31137.4762574300,0.3293242811,1.2425723418,0.2148639258,9.1305556215,5.0003741719,27.2841186883
776,31142.4766316019,0.3098981653,1.2442919197,0.2161646329,9.1305869212,28.7502425644,3.2875027382
777,31171.2268741663,0.2681643663,1.2425380038,0.2148465643,9.1305553768,5.0052431353,27.0391732975
778,31176.2321173016,0.2453842649,1.2442614087,0.2161509422,9.1305866778,28.9943952623,3.2899746881
779,31205.2265125639,0.3182750391,1.2425682400,0.2148622969,9.1305556459,5.0002093843,27.2813579900
780,31210.2267219482,0.2979157863,1.2442870410,0.2161625829,9.1305869044,28.7598456996,3.2877955514
781,31238.9865676479,0.2401879208,1.2425311278,0.2148454498,9.1305553641,5.2394634195,27.0401177719
782,31244.2260310674,0.3352610126,1.2443059894,0.2161715481,9.1305869510,28.7506876842,3.5243648064
783,31272.9767187516,0.2966390557,1.2425545648,0.2148549714,9.1305555404,5.0001131146,27.0388498015
784,31277.9768318662,0.2755128551,1.2442728366,0.2161550531,9.1305867579,28.9989887988,3.2884336975
785,31306.9758206650,0.3361349355,1.2425755951,0.2148653267,9.1305556016,5.0007280825,27.2810928857
786,31311.9765487475,0.3173085070,1.2442955994,0.2161662487,9.1305869319,28.7503852861,3.2875070767
787,31340.7269340336,0.2641527973,1.2425313463,0.2148420609,9.1305552712,5.0104009368,27.0392195074
788,31345.7373349704,0.2413914517,1.2442618042,0.2161518891,9.1305867016,28.9891716316,3.2908515319
789,31374.7265066020,0.3186611289,1.2425659179,0.2148605466,9.1305556019,5.0002102020,27.2762049451
790,31379.7267168040,0.2987506916,1.2442851623,0.2161611121,9.1305868674,28.7503733415,3.2877777401
791,31408.4770901455,0.2594082743,1.2425337365,0.2148445696,9.1305553347,5.1099122833,27.0393645048
792,31413.5870024287,0.2788772634,1.2442931374,0.2161702709,9.1305871175,28.8895925565,3.2959916380
793,31442.4765949853,0.3118611218,1.2425657377,0.2148612607,9.1305556479,5.0001648171,27.1769981078
794,31447.4767598024,0.2909962448,1.2442841084,0.2161613135,9.1305868872,28.9713462828,3.2879863690
795,31476.4481060851,0.3299212894,1.2425744676,0.2148653766,9.1305556523,5.0283047508,27.0509374548
796,31481.4764108359,0.3253699969,1.2443000511,0.2161684126,9.1305869436,28.7503587835,3.3145608148
797,31510.2267696194,0.2870722907,1.2425491098,0.2148521438,9.1305554899,5.0001711342,27.0388539378
798,31515.2269407536,0.2655172935,1.2442671223,0.2161521268,9.1305866962,28.9993986591,3.2887204913
799,31544.2263394127,0.3267469810,1.2425700611,0.2148623999,9.1305556018,5.0003150739,27.2853392883
800,31549.2266544866,0.3073345676,1.2442896950,0.2161631616,9.1305868941,28.7505283885,3.2875554207
801,31577.9771828751,0.2578154389,1.2425291482,0.2148412424,9.1305552554,5.1368800554,27.0393677057
802,31583.1140629305,0.2920790952,1.2442936609,0.2161686480,9.1305870604,28.8625385510,3.2979752241
803,31611.9766014815,0.3112546320,1.2425622824,0.2148587480,9.1305555896,5.0001587440,27.1500545163
