homotopy,parameter,value,theoretical_fold_viable,twoD_bistable_proxy,twoD_gap,sustained_oscillation,m_bar,capbind_frac,capgap_mean,phi_bar,period2_strength,R2_over_R1,d_amp,q_amp,k_amp,h_amp,E,G,epsilon,eta_h,eta_k,beta_n,lambda_D,theta0
theta0,theta0,-4.1000000000,1,0,0.0000000000,1,0.2331101555,0.0000000000,0.0000000000,0.4244329206,-0.0253411094,1.0932014268,0.9262672046,0.1588641276,0.0028649417,0.0011916837,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.1000000000
theta0,theta0,-4.1500000000,1,0,0.0000000000,1,0.2430207719,0.0000000000,0.0000000000,0.4299444393,-0.5341561027,1.3666839510,0.9038747397,0.1567558097,0.0021765788,0.0009145854,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.1500000000
theta0,theta0,-4.2000000000,1,0,0.0000000000,1,0.2539417432,0.0000000000,0.0000000000,0.4341374700,-0.3566239496,1.2365122121,0.9308428019,0.1584581580,0.0023028517,0.0009690388,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.2000000000
theta0,theta0,-4.2500000000,1,0,0.0000000000,1,0.2637323929,0.0000000000,0.0000000000,0.4386358045,0.1390730901,0.9335000491,0.9422784252,0.1589068496,0.0023771677,0.0010017563,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.2500000000
theta0,theta0,-4.3000000000,1,0,0.0000000000,1,0.2726429184,0.0000000000,0.0000000000,0.4433873391,0.9812358473,0.6198951212,0.9479215966,0.1591059081,0.0024156528,0.0010195305,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.3000000000
theta0,theta0,-4.3500000000,1,0,0.0000000000,1,0.2810763684,0.0000000000,0.0000000000,0.4482691386,1.6855016294,0.3114483795,0.9514185301,0.1592514018,0.0024358796,0.0010296326,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.3500000000
theta0,theta0,-4.4000000000,1,0,0.0000000000,1,0.2894000192,0.0000000000,0.0000000000,0.4532339420,1.8062113450,0.1977280300,0.9539189493,0.1593824452,0.0024462419,0.0010355355,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.4000000000
theta0,theta0,-4.4500000000,1,0,0.0000000000,1,0.2975403612,0.0000000000,0.0000000000,0.4582464520,1.3063251857,0.4821087014,0.9558639702,0.1595092806,0.0024506498,0.0010388581,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.4500000000
theta0,theta0,-4.5000000000,1,0,0.0000000000,1,0.3055702832,0.0000000000,0.0000000000,0.4633009565,0.7317434138,0.6694541225,0.9574592584,0.1596354751,0.0024511280,0.0010404400,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.5000000000
theta0,theta0,-4.5500000000,1,0,0.0000000000,1,0.3137231397,0.0000000000,0.0000000000,0.4683850810,0.2220883918,0.8683904465,0.9588138435,0.1597621380,0.0024488364,0.0010407609,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.5500000000
theta0,theta0,-4.6000000000,1,0,0.0000000000,1,0.3217163857,0.0000000000,0.0000000000,0.4734940445,-0.0784490935,1.0763226090,0.9599926406,0.1598898261,0.0024444936,0.0010401177,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.6000000000
theta0,theta0,-4.6500000000,1,0,0.0000000000,1,0.3299197049,0.0000000000,0.0000000000,0.4786292525,-0.1580790875,1.2476522369,0.9610367833,0.1600187306,0.0024385736,0.0010387058,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.6500000000
theta0,theta0,-4.7000000000,1,0,0.0000000000,1,0.3380488710,0.0000000000,0.0000000000,0.4837817455,-0.1775278751,1.3860889124,0.9619739604,0.1601473796,0.0024314029,0.0010366528,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.7000000000
theta0,theta0,-4.7500000000,1,0,0.0000000000,1,0.3461436408,0.0000000000,0.0000000000,0.4889545842,-0.1856886949,1.4971288480,0.9628237256,0.1602802728,0.0024232270,0.0010340784,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.7500000000
theta0,theta0,-4.8000000000,1,0,0.0000000000,1,0.3543834950,0.0000000000,0.0000000000,0.4941457521,-0.1919810443,1.5858255024,0.9636002192,0.1604128449,0.0024142147,0.0010310317,0.2000000000,1.0000000000,0.0300000000,0.0100000000,0.0300000000,0.7000000000,12.0000000000,-4.8000000000
