n,t_n,q_n,k_n,h_n,d_dot_n,T_n,W_n
804,32382.7268141281,0.2798934464,1.2266961454,0.2113504415,9.1304698753,20.7499090996,13.2890002998
805,32403.4767232277,0.2981352677,1.2263195050,0.2110640275,9.1304627355,15.0004833784,19.0383261430
806,32418.4772066061,0.2598978409,1.2266842097,0.2113443383,9.1304697397,20.7496104555,13.2894815315
807,32439.2268170616,0.2788415679,1.2263077667,0.2110579408,9.1304626140,15.0376782135,19.0386603588
808,32454.2644952751,0.2437755214,1.2267022017,0.2113606682,9.1304701513,20.7127676892,13.2933176416
809,32474.9772629643,0.2588029458,1.2262958566,0.2110518528,9.1304624781,15.2488301342,19.0019972779
810,32490.2260930985,0.3350639052,1.2267293544,0.2113675847,9.1304701114,20.5710000180,13.5341566247
811,32510.7970931165,0.2596032976,1.2263193362,0.2110698329,9.1304629246,15.1794649413,18.7940995528
812,32525.9765580579,0.3173878532,1.2267188223,0.2113621606,9.1304700794,20.7495693254,13.4667700658
813,32546.7261273832,0.3341429617,1.2263410788,0.2110751772,9.1304628568,15.0005938463,19.0349830406
814,32561.7267212296,0.2988680081,1.2267076818,0.2113564105,9.1304699934,20.7498445825,13.2887271369
815,32582.4765658121,0.3164161398,1.2263305096,0.2110697207,9.1304628220,15.0002496605,19.0374010278
816,32597.4768154726,0.2796038589,1.2266959685,0.2113503499,9.1304698733,20.7499094313,13.2890065469
817,32618.2267249039,0.2978556577,1.2263193356,0.2110639397,9.1304627339,15.0005041767,19.0383370446
818,32633.2272290807,0.2595963241,1.2266840478,0.2113442602,9.1304697379,20.7495893632,13.2894908046
819,32653.9768184438,0.2785513374,1.2263075894,0.2110578487,9.1304626120,15.0517536929,19.0386474121
820,32669.0285721368,0.2507750992,1.2267044026,0.2113612948,9.1304701644,20.6987167619,13.2935936434
821,32689.7272888987,0.2585011764,1.2262956988,0.2110517778,9.1304624764,15.2488189590,18.9879308601
822,32704.9761078576,0.3348122507,1.2267292047,0.2113675076,9.1304701114,20.5830844823,13.5342069647
823,32725.5591923399,0.2655904332,1.2263212265,0.2110703777,9.1304629345,15.1673691314,18.7943420225
824,32740.7265614714,0.3171207857,1.2267186627,0.2113620783,9.1304700784,20.7495793202,13.4546896472
825,32761.4761407916,0.3338906568,1.2263409288,0.2110750998,9.1304628568,15.0005821268,19.0350602600
826,32776.4767229184,0.2985899145,1.2267075138,0.2113563236,9.1304699919,20.7498461978,13.2887255694
827,32797.2265691162,0.3161488291,1.2263303497,0.2110696381,9.1304628210,15.0002477101,19.0374190630
828,32812.2268168263,0.2793151661,1.2266957924,0.2113502587,9.1304698714,20.7499097319,13.2890127900
829,32832.9767265581,0.2975772701,1.2263191673,0.2110638525,9.1304627323,15.0005262621,19.0383477936
830,32847.9772528202,0.2592960958,1.2266838885,0.2113441840,9.1304697362,20.7495670182,13.2895001977
831,32868.7268198384,0.2782620749,1.2263074128,0.2110577571,9.1304626101,15.0649372213,19.0386331434
832,32883.7917570597,0.2573172061,1.2267064621,0.2113618821,9.1304701761,20.6855592773,13.2938936840
833,32904.4773163370,0.2582002675,1.2262955434,0.2110517044,9.1304624748,15.2488056556,18.9747564782
834,32919.7261219926,0.3345610855,1.2267290555,0.2113674307,9.1304701114,20.5944314686,13.5342527262
835,32940.3205534611,0.2711978164,1.2263229989,0.2110708894,9.1304629431,15.1560113747,18.7946075522
836,32955.4765648358,0.3168539420,1.2267185031,0.2113619960,9.1304700775,20.7495888856,13.4433471107
837,32976.2261537214,0.3336378540,1.2263407785,0.2110750221,9.1304628568,15.0005708722,19.0351345820
838,32991.2267245936,0.2983115839,1.2267073454,0.2113562366,9.1304699903,20.7498477940,13.2887244408
839,33011.9765723876,0.3158805932,1.2263301890,0.2110695550,9.1304628201,15.0002458118,19.0374369721
840,33026.9768181994,0.2790254909,1.2266956154,0.2113501671,9.1304698694,20.7499100055,13.2890190778
841,33047.7267282049,0.2972976901,1.2263189978,0.2110637647,9.1304627307,15.0005499129,19.0383585294
842,33062.7272781178,0.2589945271,1.2266837299,0.2113441085,9.1304697345,20.7495431388,13.2895098169
843,33083.4768212566,0.2779717591,1.2263072353,0.2110576650,9.1304626081,15.0773739001,19.0386173118
844,33098.5541951567,0.2634745103,1.2267084024,0.2113624362,9.1304701864,20.6731504314,13.2942229359
845,33119.2273455881,0.2578979519,1.2262953890,0.2110516321,9.1304624731,15.2487900593,18.9623291303
846,33134.4761356474,0.3343085492,1.2267289052,0.2113673533,9.1304701114,20.6051402293,13.5342943193
847,33155.0812758767,0.2764751674,1.2263246688,0.2110713723,9.1304629503,15.1452922919,18.7949002005
848,33170.2265681686,0.3165859965,1.2267183426,0.2113619133,9.1304700765,20.7495980456,13.4326431564
849,33190.9761662142,0.3333843222,1.2263406276,0.2110749443,9.1304628568,15.0005600435,19.0352062216
850,33205.9767262577,0.2980326430,1.2267071766,0.2113561493,9.1304699887,20.7498493598,13.2887237176
851,33226.7265756175,0.3156122172,1.2263300282,0.2110694719,9.1304628191,15.0002439720,19.0374546718
852,33241.7268195896,0.2787356671,1.2266954384,0.2113500754,9.1304698674,20.7499102476,13.2890253836
853,33262.4767298371,0.2970181520,1.2263188285,0.2110636770,9.1304627291,15.0005751303,19.0383691738
854,33277.4773049674,0.2586928848,1.2266835732,0.2113440345,9.1304697328,20.7495177301,13.2895196271
855,33298.2268226975,0.2776809555,1.2263070575,0.2110575728,9.1304626061,15.0890798088,19.0385999334
856,33313.3159025062,0.2692555531,1.2267102262,0.2113629581,9.1304701954,20.6614741657,13.2945844471
857,33333.9773766719,0.2575952596,1.2262952367,0.2110515615,9.1304624715,15.2487721358,18.9506327033
858,33349.2261488077,0.3340555078,1.2267287547,0.2113672758,9.1304701114,20.6152115209,13.5343316182
859,33369.8413603286,0.2814234961,1.2263262366,0.2110718266,9.1304629563,15.1352111315,18.7952222030
860,33384.9765714600,0.3163177881,1.2267181820,0.2113618305,9.1304700756,20.7496068332,13.4225769766
861,33405.7261782932,0.3331301369,1.2263404764,0.2110748662,9.1304628567,15.0005496165,19.0352753376
862,33420.7267279097,0.2977532878,1.2267070074,0.2113560619,9.1304699871,20.7498508964,13.2887233660
863,33441.4765788061,0.3153437634,1.2263298674,0.2110693888,9.1304628181,15.0002421912,19.0374721698
864,33456.4768209973,0.2784458917,1.2266952615,0.2113499838,9.1304698655,20.7499104557,13.2890317008
865,33477.2267314530,0.2967390006,1.2263186596,0.2110635895,9.1304627275,15.0006019721,19.0383797097
866,33492.2273334251,0.2583915894,1.2266834189,0.2113439622,9.1304697312,20.7494907319,13.2895296135
867,33512.9768241569,0.2773908645,1.2263068804,0.2110574809,9.1304626041,15.1000534008,19.0385808814
868,33528.0768775577,0.2746603151,1.2267119335,0.2113634475,9.1304702030,20.6505320790,13.2949807893
869,33548.7274096367,0.2572928080,1.2262950869,0.2110514927,9.1304624700,15.2487518397,18.9396687422
870,33563.9761614764,0.3338025506,1.2267286043,0.2113671984,9.1304701114,20.6246504876,13.5343645672
871,33584.6008119640,0.2860461552,1.2263277032,0.2110722524,9.1304629609,15.1257627350,18.7955758269
872,33599.7265746990,0.3160503138,1.2267180220,0.2113617480,9.1304700746,20.7496152343,13.4131433642
873,33620.4761899333,0.3328763975,1.2263403256,0.2110747884,9.1304628566,15.0005396096,19.0353417836
874,33635.4767295430,0.2974746580,1.2267068389,0.2113559748,9.1304699855,20.7498524087,13.2887233660
875,33656.2265819517,0.3150754451,1.2263297067,0.2110693058,9.1304628170,15.0002404727,19.0374894745
876,33671.2268224244,0.2781561722,1.2266950846,0.2113498923,9.1304698635,20.7499106318,13.2890380340
877,33691.9767330562,0.2964596485,1.2263184904,0.2110635019,9.1304627259,15.0006305939,19.0383901829
878,33706.9773636501,0.2580900182,1.2266832664,0.2113438914,9.1304697296,20.7494619892,13.2895398267
879,33727.7268256393,0.2771009580,1.2263067034,0.2110573892,9.1304626021,15.1103623318,19.0385600190
880,33742.8371879711,0.2797229329,1.2267135347,0.2113639074,9.1304702094,20.6402565833,13.2954173978
881,33763.4774445544,0.2569909386,1.2262949399,0.2110514260,9.1304624685,15.2487291182,18.9293695584
882,33778.7261736725,0.3335499541,1.2267284543,0.2113671212,9.1304701114,20.6335103042,13.5343931729
883,33799.3596839767,0.2903700577,1.2263290769,0.2110726519,9.1304629643,15.1168939151,18.7959655066
884,33814.4765778919,0.3157831446,1.2267178622,0.2113616656,9.1304700736,20.7496232828,13.4042891682
885,33835.2262011747,0.3326228161,1.2263401749,0.2110747107,9.1304628566,15.0005299855,19.0354058016
886,33850.2267311601,0.2971963756,1.2267066706,0.2113558878,9.1304699840,20.7498538913,13.2887236966
887,33870.9765850514,0.3148075979,1.2263295463,0.2110692229,9.1304628160,15.0002388185,19.0375065531
888,33885.9768238698,0.2778670018,1.2266949081,0.2113498009,9.1304698615,20.7499107767,13.2890443675
889,33906.7267346465,0.2961801492,1.2263183211,0.2110634141,9.1304627243,15.0006611125,19.0384005987
890,33921.7273957590,0.2577881310,1.2266831159,0.2113438221,9.1304697280,20.7494313935,13.2895502822
891,33942.4768271525,0.2768101211,1.2263065256,0.2110572969,9.1304626001,15.1200818645,19.0385372957
892,33957.5969090170,0.2844810739,1.2267150412,0.2113643407,9.1304702144,20.6305728150,13.2959017459
893,33978.2274818320,0.2566873098,1.2262947943,0.2110513607,9.1304624670,15.2487036849,18.9196600381
894,33993.4761855169,0.3332957472,1.2267283030,0.2113670432,9.1304701113,20.6418938009,13.5344176482
895,34014.1180793177,0.2944460679,1.2263303733,0.2110730296,9.1304629666,15.1085017470,18.7963996359
896,34029.2265810647,0.3155141479,1.2267177009,0.2113615824,9.1304700726,20.7496310471,13.3959115921
897,34049.9762121118,0.3323677187,1.2263400231,0.2110746323,9.1304628565,15.0005206600,19.0354679297
898,34064.9767327718,0.2969166348,1.2267065011,0.2113558002,9.1304699824,20.7498553540,13.2887243462
899,34085.7265881258,0.3145385022,1.2263293849,0.2110691395,9.1304628150,15.0002372193,19.0375235252
900,34100.7268253451,0.2775765089,1.2266947307,0.2113497090,9.1304698595,20.7499108819,13.2890507493
901,34121.4767362270,0.2959000170,1.2263181513,0.2110633261,9.1304627226,15.0006937029,19.0384109375
902,34136.4774299299,0.2574854283,1.2266829673,0.2113437545,9.1304697265,20.7493987647,13.2895610074
903,34157.2268286946,0.2765191493,1.2263063478,0.2110572046,9.1304625981,15.1292194109,19.0385124682
904,34172.3560481055,0.2889390747,1.2267164546,0.2113647482,9.1304702183,20.6214733243,13.2964395445
905,34192.9775214297,0.2563834955,1.2262946516,0.2110512976,9.1304624656,15.2486755341,18.9105326782
906,34208.2261969638,0.3330413816,1.2267281517,0.2113669653,9.1304701112,20.6497722704,13.5344377735
907,34228.8759692342,0.2982608995,1.2263315884,0.2110733843,9.1304629678,15.1006149634,18.7968815267
908,34243.9765841977,0.3152450441,1.2267175395,0.2113614992,9.1304700716,20.7496385190,13.3880392562
909,34264.7262227167,0.3321121584,1.2263398710,0.2110745538,9.1304628563,15.0005116546,19.0355280258
910,34279.7267343713,0.2966366013,1.2267063314,0.2113557124,9.1304699807,20.7498567954,13.2887252866
911,34300.4765911667,0.3142689201,1.2263292232,0.2110690559,9.1304628139,15.0002356813,19.0375403490
912,34315.4768268480,0.2772855482,1.2266945529,0.2113496170,9.1304698576,20.7499109469,13.2890571570
913,34336.2267377949,0.2956197636,1.2263179814,0.2110632381,9.1304627210,15.0007284324,19.0384211812
914,34351.2274662273,0.2571825052,1.2266828213,0.2113436889,9.1304697250,20.7493640396,13.2895719956
915,34371.9768302670,0.2762282131,1.2263061701,0.2110571125,9.1304625961,15.1378056908,19.0384854753
916,34387.1146359578,0.2931127292,1.2267177798,0.2113651310,9.1304702209,20.6129274788,13.2970387520
917,34407.7275634366,0.2560798892,1.2262945121,0.2110512369,9.1304624642,15.2486445908,18.9019567678
918,34422.9762080273,0.3327870827,1.2267280006,0.2113668876,9.1304701111,20.6571524807,13.5344535261
919,34443.6333605080,0.3018187671,1.2263327236,0.2110737166,9.1304629679,15.0932267722,18.7974162434
920,34458.7265872802,0.3149768316,1.2267173790,0.2113614164,9.1304700706,20.7496456938,13.3806653281
921,34479.4762329740,0.3318569818,1.2263397193,0.2110744755,9.1304628562,15.0005029800,19.0355860160
922,34494.4767359540,0.2963571382,1.2267061622,0.2113556250,9.1304699791,20.7498582078,13.2887264920
923,34515.2265941618,0.3140000103,1.2263290621,0.2110689726,9.1304628129,15.0002342126,19.0375569500
924,34530.2268283744,0.2769953037,1.2266943757,0.2113495253,9.1304698556,20.7499109741,13.2890635587
925,34550.9767393485,0.2953397237,1.2263178117,0.2110631502,9.1304627193,15.0007653958,19.0384313485
926,34565.9775047443,0.2568796709,1.2266826781,0.2113436254,9.1304697236,20.7493271281,13.2895832552
927,34586.7268318724,0.2759372460,1.2263059924,0.2110570204,9.1304625941,15.1458754251,19.0384562527
928,34601.8727072975,0.2970197476,1.2267190221,0.2113654906,9.1304702225,20.6049007516,13.2977094002
929,34622.4776080492,0.2557761373,1.2262943757,0.2110511787,9.1304624629,15.2486106889,18.8938976150
930,34637.7262187380,0.3325326547,1.2267278495,0.2113668098,9.1304701110,20.6640940552,13.5344648578
931,34658.3903127932,0.3051493199,1.2263337880,0.2110740288,9.1304629671,15.0862775332,18.7980140478
932,34673.4765903264,0.3147083690,1.2267172182,0.2113613335,9.1304700695,20.7496526023,13.3737302275
933,34694.2262429288,0.3316015296,1.2263395674,0.2110743971,9.1304628560,15.0004945952,19.0356421536
934,34709.2267375240,0.2960775629,1.2267059929,0.2113555374,9.1304699775,20.7498596012,13.2887279559
935,34729.9765971252,0.3137305858,1.2263289005,0.2110688891,9.1304628118,15.0002328079,19.0375734211
936,34744.9768299331,0.2767045485,1.2266941981,0.2113494333,9.1304698536,20.7499109588,13.2890699900
937,34765.7267408919,0.2950592156,1.2263176416,0.2110630620,9.1304627177,15.0008048356,19.0384414510
938,34780.7275457275,0.2565761184,1.2266825373,0.2113435639,9.1304697222,20.7492877876,13.2895948355
939,34801.4768335150,0.2756459714,1.2263058145,0.2110569281,9.1304625921,15.1534687791,19.0384245301
940,34816.6303022942,0.3006803938,1.2267201877,0.2113658287,9.1304702229,20.5973531932,13.2984646494
941,34837.2276554873,0.2554718721,1.2262942425,0.2110511229,9.1304624617,15.2485736410,18.8863150827
942,34852.4762291283,0.3322777866,1.2267276980,0.2113667318,9.1304701109,20.6706240394,13.5344717118
943,34873.1468531677,0.3082663742,1.2263347857,0.2110743220,9.1304629653,15.0797401693,18.7986852650
944,34888.2265933371,0.3144396509,1.2267170572,0.2113612505,9.1304700685,20.7496592761,13.3672068900
945,34908.9762526132,0.3313453618,1.2263394150,0.2110743184,9.1304628559,15.0004864711,19.0356966429
946,34923.9767390843,0.2957973734,1.2267058231,0.2113554496,9.1304699759,20.7498609718,13.2887296664
947,34944.7266000561,0.3134607768,1.2263287386,0.2110688053,9.1304628107,15.0002314696,19.0375897391
948,34959.7268315257,0.2764134009,1.2266940202,0.2113493413,9.1304698516,20.7499109003,13.2890764464
949,34980.4767424260,0.2947780770,1.2263174710,0.2110629736,9.1304627160,15.0008469317,19.0384514884
950,34995.4775893577,0.2562717224,1.2266823992,0.2113435046,9.1304697209,20.7492458461,13.2896067679
951,35016.2268352038,0.2753533446,1.2263056355,0.2110568352,9.1304625901,15.1606383109,19.0383902112
952,35031.3874735146,0.3041207261,1.2267212846,0.2113661474,9.1304702224,20.5902326980,13.2993232413
953,35051.9777062126,0.2551654499,1.2262941116,0.2110510693,9.1304624605,15.2485330549,18.8791567132
954,35067.2262392675,0.3320211354,1.2267275451,0.2113666530,9.1304701108,20.6767943367,13.5344739882
955,35087.9030336043,0.3111954423,1.2263357246,0.2110745986,9.1304629627,15.0735627232,18.7994462245
956,35102.9765963274,0.3141693500,1.2267168949,0.2113611668,9.1304700674,20.7496657266,13.3610434301
957,35123.7262620540,0.3310881086,1.2263392618,0.2110742394,9.1304628557,15.0004785832,19.0357496194
958,35138.7267406372,0.2955161540,1.2267056525,0.2113553614,9.1304699742,20.7498623245,13.2887316163
959,35159.4766029618,0.3131899433,1.2263285760,0.2110687213,9.1304628096,15.0002301972,19.0376059612
960,35174.4768331590,0.2761211581,1.2266938416,0.2113492488,9.1304698496,20.7499107905,13.2890829369
961,35195.2267439495,0.2944965748,1.2263173003,0.2110628851,9.1304627144,15.0008918146,19.0384614314
962,35210.2276357641,0.2559667847,1.2266822642,0.2113434478,9.1304697196,20.7492011651,13.2896190466
963,35230.9768369292,0.2750615065,1.2263054574,0.2110567429,9.1304625881,15.1673550038,19.0383530241
964,35246.1441919330,0.3073276621,1.2267223091,0.2113664460,9.1304702209,20.5835679875,13.3002979405
965,35266.7277599205,0.2548599022,1.2262939854,0.2110510192,9.1304624594,15.2484891494,18.8724513896
966,35281.9762490699,0.3317652733,1.2267273931,0.2113665748,9.1304701106,20.6825811399,13.5344715281
967,35302.6588302098,0.3139260286,1.2263366018,0.2110748576,9.1304629594,15.0677690652,18.8003073090
968,35317.7265992750,0.3138995560,1.2267167332,0.2113610834,9.1304700663,20.7496719405,13.3552636055
969,35338.4762712155,0.3308311042,1.2263391089,0.2110741605,9.1304628555,15.0004709596,19.0358009052
970,35353.4767421751,0.2952353470,1.2267054823,0.2113552734,9.1304699726,20.7498636512,13.2887337722
971,35374.2266058263,0.3129196346,1.2263284138,0.2110686375,9.1304628085,15.0002289999,19.0376219787
972,35389.2268348262,0.2758294996,1.2266936636,0.2113491567,9.1304698476,20.7499106356,13.2890894244
973,35409.9767454618,0.2942148713,1.2263171293,0.2110627965,9.1304627127,15.0009396497,19.0384713087
974,35424.9776851114,0.2556613930,1.2266821326,0.2113433936,9.1304697184,20.7491535934,13.2896316988
975,35445.7268387048,0.2747687177,1.2263052785,0.2110566502,9.1304625860,15.1736877434,19.0383129176
976,35460.9005264482,0.3103349861,1.2267232713,0.2113667270,9.1304702186,20.5772906962,13.3014194966
977,35481.4778171443,0.2545532890,1.2262938627,0.2110509719,9.1304624583,15.2484414688,18.8661303430
978,35496.7262586131,0.3315085928,1.2267272404,0.2113664962,9.1304701104,20.6880290783,13.5344642061
979,35517.4142876914,0.3164801311,1.2263374238,0.2110751010,9.1304629555,15.0623145004,18.8012913262
980,35532.4766021918,0.3136292263,1.2267165711,0.2113609998,9.1304700653,20.7496779518,13.3498227810
981,35553.2262801437,0.3305734231,1.2263389556,0.2110740814,9.1304628553,15.0004635601,19.0358507649
982,35568.2267437037,0.2949539169,1.2267053116,0.2113551852,9.1304699709,20.7498649570,13.2887361396
983,35588.9766086608,0.3126488791,1.2263282513,0.2110685535,9.1304628074,15.0002278754,19.0376378607
984,35603.9768365362,0.2755373918,1.2266934852,0.2113490645,9.1304698456,20.7499104243,13.2890959411
985,35624.7267469605,0.2939334394,1.2263169587,0.2110627081,9.1304627110,15.0009905364,19.0384810564
986,35639.7277374968,0.2553560591,1.2266820049,0.2113433425,9.1304697173,20.7491030286,13.2896447273
987,35660.4768405255,0.2744763738,1.2263051001,0.2110565577,9.1304625840,15.1796291152,19.0382697262
988,35675.6564696406,0.3131400465,1.2267241706,0.2113669903,9.1304702156,20.5714083769,13.3027144412
989,35696.2278780176,0.2542461161,1.2262937443,0.2110509280,9.1304624574,15.2483898752,18.8602009949
990,35711.4762678928,0.3312515702,1.2267270876,0.2113664176,9.1304701102,20.6931493007,13.5344518663
991,35732.1694171935,0.3188638585,1.2263381925,0.2110753292,9.1304629510,15.0571878804,18.8024219744
992,35747.2266050740,0.3133587913,1.2267164088,0.2113609161,9.1304700642,20.7496837650,13.3447097815
993,35767.9762888390,0.3303153749,1.2263388020,0.2110740021,9.1304628550,15.0004563822,19.0358992139
994,35782.9767452212,0.2946722508,1.2267051408,0.2113550968,9.1304699693,20.7498662446,13.2887387018
995,35803.7266114658,0.3123776632,1.2263280885,0.2110684693,9.1304628063,15.0002268266,19.0376536238
996,35818.7268382924,0.2752447650,1.2266933065,0.2113489720,9.1304698435,20.7499101619,13.2891024794
997,35839.4767484543,0.2936506660,1.2263167869,0.2110626191,9.1304627093,15.0010449787,19.0384907822
998,35854.4777934330,0.2550490219,1.2266818803,0.2113432940,9.1304697162,20.7490489731,13.2896582470
999,35875.2268424061,0.2741826691,1.2263049206,0.2110564647,9.1304625820,15.1852379180,19.0382230099
1000,35890.4120803241,0.3157714561,1.2267250156,0.2113672383,9.1304702119,20.5658624611,13.3042336588
1001,35910.9779427851,0.2539383286,1.2262936304,0.2110508877,9.1304624565,15.2483341387,18.8546045257
1002,35926.2262769239,0.3309941503,1.2267269345,0.2113663388,9.1304701100,20.6979589204,13.5344343319
1003,35946.9242358443,0.3210861341,1.2263389109,0.2110755431,9.1304629460,15.0523720757,18.8037308503
1004,35961.9766079200,0.3130884481,1.2267162468,0.2113608326,9.1304700631,20.7496893622,13.3399074777
1005,35982.7262972822,0.3300578904,1.2263386490,0.2110739232,9.1304628548,15.0004494406,19.0359461342
1006,35997.7267467228,0.2943912737,1.2267049706,0.2113550089,9.1304699676,NaN,13.2887414325
